pre,post,L1_0hr,L1_5hr,L1_8hr,L1_16hr,L2,L3,adult_tem,adult_sem,dauer_sem_1,dauer_sem_2,dauer_daf2
AVFL,PVQL,0,0,0,0,0,0,0,1,1,1,0
AVFL,PVQR,0,0,0,0,1,0,0,1,0,0,0
AVFL,PVWL,0,0,0,0,0,0,2,1,0,0,0
AVFL,PVWR,0,0,0,0,0,0,0,0,1,0,0
AVFL,RIFL,0,0,0,0,0,0,1,3,1,0,0
AVFL,RIPL,0,0,0,0,0,0,0,0,2,1,0
AVFL,RMGL,0,0,0,0,0,0,0,0,2,2,0
AVFL,RMGR,0,0,0,0,0,0,0,0,1,1,1
AVFL,SIBDL,0,0,0,0,0,0,0,0,0,0,1
AVFL,SMBVL,0,0,0,0,0,0,0,0,0,1,0
AVFL,URBL,0,0,0,0,0,0,0,0,0,1,0
AVFL,URXL,0,0,0,0,0,0,0,0,0,1,0
AVFR,ADAL,0,0,0,0,0,0,1,0,0,1,1
AVFR,ADEL,0,0,0,0,0,0,0,0,0,1,0
AVFR,AIAL,0,0,0,0,0,0,0,0,0,1,0
AVFR,AIML,0,0,0,0,0,0,0,0,1,0,0
AVFR,AIMR,0,0,0,0,0,0,0,1,0,2,0
AVFR,AIYR,0,0,0,0,0,0,0,0,0,0,1
AVFR,ALML,0,0,0,0,1,0,0,0,0,0,0
AVFR,ALMR,0,0,0,0,1,0,0,0,0,0,0
AVFR,ALNR,0,0,0,0,0,0,0,0,1,0,0
AVFR,ASHL,0,0,0,0,0,0,0,0,0,0,1
AVFR,ASJL,0,0,0,0,0,0,0,1,0,0,0
AVFR,ASJR,0,0,0,0,0,0,0,1,1,1,0
AVFR,ASKL,0,0,0,0,0,0,0,0,0,1,0
AVFR,ASKR,0,0,0,0,0,0,0,1,1,0,0
AVFR,AVBL,0,0,0,0,1,1,0,0,0,0,3
AVFR,AVBR,0,0,0,0,0,1,1,1,0,0,3
AVFR,AVER,0,0,0,0,0,0,0,0,1,0,0
AVFR,AVFL,0,0,0,0,1,2,1,6,2,1,0
AVFR,AVFR,0,0,0,0,0,0,0,0,2,0,0
AVFR,AVHR,0,0,0,0,0,0,0,0,1,0,1
AVFR,AVJL,0,0,0,0,0,0,1,0,0,1,2
AVFR,AVJR,0,0,0,0,0,0,0,0,0,0,1
AVFR,AVKR,0,0,0,0,0,0,0,1,0,1,0
AVFR,AVM,0,0,0,0,0,0,1,0,0,0,0
AVFR,AWAL,0,0,0,0,0,0,1,0,0,0,0
AVFR,AWBL,0,0,0,0,0,0,1,0,0,0,0
AVFR,BAGL,0,0,0,0,0,0,0,0,0,0,1
AVFR,BDUL,0,0,0,0,1,0,2,0,1,1,0
AVFR,BDUR,0,0,0,0,0,0,0,2,1,0,0
AVFR,CEPDR,0,0,0,0,0,0,0,0,1,0,0
AVFR,CEPVL,0,0,0,0,0,0,0,0,0,1,0
AVFR,CEPVR,0,0,0,0,0,0,0,0,1,0,0
AVFR,DVA,0,0,0,0,0,0,0,1,0,0,0
AVFR,HSNL,0,0,0,0,0,0,0,6,0,0,0
AVFR,HSNR,0,0,0,0,0,0,1,1,0,0,0
AVFR,IL1DR,0,0,0,0,0,0,0,0,1,0,0
AVFR,IL1R,0,0,0,0,0,0,0,0,1,0,0
AVFR,IL2L,0,0,0,0,0,0,0,0,0,1,0
AVFR,IL2R,0,0,0,0,0,0,0,0,2,0,0
AVFR,PVQL,0,0,0,0,4,0,0,1,0,1,0
AVFR,PVQR,0,0,0,0,3,0,1,1,1,0,0
AVFR,PVWL,0,0,0,0,0,0,4,1,0,0,0
AVFR,PVWR,0,0,0,0,0,0,0,0,1,0,0
AVFR,RIBR,0,0,0,0,0,0,0,0,0,0,1
AVFR,RID,0,0,0,0,0,0,0,1,0,0,0
AVFR,RIFL,0,0,0,0,1,0,0,0,2,3,1
AVFR,RIFR,0,0,0,0,0,0,1,2,0,0,0
AVFR,RIPL,0,0,0,0,0,0,0,0,1,0,0
AVFR,RIPR,0,0,0,0,0,0,0,0,1,0,0
AVFR,RMGL,0,0,0,0,1,0,0,0,2,3,0
AVFR,RMGR,0,0,0,0,0,0,0,0,3,0,0
AVFR,SIAVL,0,0,0,0,0,0,1,0,0,0,0
AVFR,SMBVL,0,0,0,0,0,0,0,0,1,0,1
AVFR,SMBVR,0,0,0,0,0,0,0,1,0,1,0
AVFR,SMDDL,0,0,0,0,0,0,0,0,1,0,0
AVFR,SMDVR,0,0,0,0,0,0,1,0,0,0,0
AVFR,URADL,0,0,0,0,0,0,0,0,1,1,0
AVFR,URADR,0,0,0,0,0,0,0,1,0,0,0
AVFR,URXL,0,0,0,0,0,0,0,0,0,1,0
AVFR,URXR,0,0,0,0,0,0,0,0,0,1,0
AVHL,ADAR,0,0,0,1,0,0,0,0,1,0,0
AVHL,ADFR,0,1,3,2,4,1,2,3,2,1,0
AVHL,ADLR,1,1,0,0,0,0,0,1,0,0,0
AVHL,AFDR,0,0,1,0,0,0,0,0,0,0,0
AVHL,AIAR,0,0,0,0,0,0,1,0,0,0,0
AVHL,AIMR,0,0,0,0,0,0,0,0,0,1,0
AVHL,AIZR,0,0,1,1,1,0,0,0,0,0,0
AVHL,AQR,0,0,0,0,0,0,2,0,0,1,1
AVHL,ASER,0,1,0,0,1,0,0,0,0,0,0
AVHL,ASHL,0,0,0,1,0,0,0,0,0,0,0
AVHL,ASHR,0,0,1,1,0,0,1,1,0,0,0
AVHL,ASJL,0,0,0,0,0,0,0,0,0,1,0
AVHL,AVAL,0,0,0,0,0,0,0,0,1,1,0
AVHL,AVAR,0,0,0,0,0,0,1,1,1,1,1
AVHL,AVBL,0,0,0,0,0,0,1,1,1,0,3
AVHL,AVBR,0,0,0,0,1,0,0,0,2,2,2
AVHL,AVFL,0,0,0,0,0,0,0,0,0,1,0
AVHL,AVFR,0,0,0,0,0,0,0,0,0,0,2
AVHL,AVJL,0,0,0,0,1,0,1,0,3,4,3
AVHL,AVJR,0,0,0,0,0,0,0,0,1,0,1
AVHL,AWBL,0,0,0,1,0,0,0,0,0,0,0
AVHL,AWBR,0,2,0,3,5,1,3,4,0,1,0
AVHL,BAGL,0,0,0,0,0,0,1,0,0,0,0
AVHL,CEPDL,0,0,0,0,0,0,0,0,1,0,0
AVHL,DVA,0,0,1,0,1,0,2,0,1,2,2
AVHL,FLPR,0,0,0,0,0,0,0,0,1,0,0
AVHL,IL2DL,0,0,0,0,0,0,0,0,1,1,0
AVHL,IL2R,0,0,0,0,0,0,0,0,0,1,1
AVHL,OLQDL,0,0,0,0,0,0,0,0,0,0,1
AVHL,OLQVR,0,0,1,0,0,0,0,0,0,0,0
AVHL,PVCL,0,0,0,0,0,0,0,0,1,0,0
AVHL,PVCR,0,0,0,0,0,0,1,0,1,0,0
AVHL,PVPL,0,0,0,0,1,0,0,0,0,0,0
AVHL,PVPR,0,1,0,1,0,1,3,2,0,1,2
AVHL,RIFL,0,0,0,0,1,0,0,0,1,1,0
AVHL,RIFR,0,0,0,1,0,0,0,0,1,0,0
AVHL,RIGR,0,0,0,0,0,0,0,0,0,1,1
AVHL,RIMR,0,0,0,0,0,1,0,0,3,1,0
AVHL,RIPL,0,0,0,0,0,0,0,0,2,1,2
AVHL,RIPR,0,0,0,0,0,0,0,0,0,1,0
AVHL,RIR,0,0,2,1,2,2,3,7,1,3,2
AVHL,RIVL,0,0,0,0,0,0,1,0,0,0,0
AVHL,SAADR,0,0,0,0,0,0,0,0,1,0,0
AVHL,SDQL,0,0,0,0,0,0,0,0,1,0,0
AVHL,SIBDL,0,0,0,0,0,0,0,0,1,0,0
AVHL,SMBDR,0,0,0,0,0,0,1,1,0,0,0
AVHL,SMBVR,0,0,0,0,2,0,3,2,1,1,0
AVHL,SMDVL,0,0,0,0,0,0,1,1,0,0,0
AVHL,URADL,0,0,0,0,0,0,0,0,1,1,1
AVHL,URXL,0,0,0,0,0,0,0,0,1,0,0
AVHL,URXR,0,0,1,0,1,2,0,0,1,3,1
AVHR,ADAL,0,1,0,0,1,0,0,0,3,0,0
AVHR,ADFL,1,1,1,3,3,4,1,3,0,2,1
AVHR,ADFR,0,0,0,0,0,0,0,0,1,0,0
AVHR,ADLL,0,0,0,1,1,1,1,0,0,0,0
AVHR,AIAL,0,0,0,1,0,1,0,0,0,0,0
AVHR,AIBL,0,0,0,0,0,0,1,0,0,0,0
AVHR,AIBR,0,0,0,0,0,0,0,0,1,0,0
AVHR,AIML,0,0,0,0,0,0,0,0,1,0,0
AVHR,AIMR,0,0,0,0,1,0,0,0,0,0,1
AVHR,AINR,0,0,0,0,0,0,1,2,0,0,1
AVHR,AIZL,1,2,2,3,2,1,0,0,0,0,0
AVHR,ALA,0,0,0,0,0,0,0,0,2,1,1
AVHR,AQR,0,0,0,0,0,1,0,0,1,0,0
AVHR,ASEL,0,0,0,0,1,0,0,0,0,0,0
AVHR,ASHL,0,1,0,0,0,1,1,0,0,1,0
AVHR,ASJR,0,0,0,0,0,0,0,0,1,0,0
AVHR,AVAL,0,1,0,0,0,1,2,0,2,0,1
AVHR,AVAR,0,0,0,1,0,0,0,0,0,0,0
AVHR,AVBL,0,1,0,0,0,0,0,2,6,4,2
AVHR,AVBR,0,0,0,0,2,0,0,2,2,1,5
AVHR,AVDR,0,0,0,0,0,0,0,0,0,0,1
AVHR,AVER,0,0,0,0,0,0,0,0,1,0,0
AVHR,AVFL,0,0,0,0,0,0,0,0,1,0,0
AVHR,AVFR,0,0,0,0,1,0,0,0,2,0,1
AVHR,AVHL,0,0,0,1,0,0,1,0,0,0,1
AVHR,AVJL,0,0,0,0,0,0,0,1,0,2,2
AVHR,AVJR,0,0,0,1,1,0,1,3,7,4,3
AVHR,AVM,0,0,0,0,0,0,1,0,0,1,0
AVHR,AWAL,0,0,1,0,0,0,0,0,0,0,0
AVHR,AWBL,0,1,3,4,5,0,2,2,1,0,0
AVHR,AWBR,0,0,0,0,1,0,0,0,0,0,0
AVHR,BAGR,0,0,0,0,0,0,0,0,0,0,1
AVHR,BDUL,1,0,0,0,1,0,1,0,1,0,0
AVHR,DVA,1,0,0,1,1,2,3,1,0,1,0
AVHR,IL2DR,0,0,0,0,0,0,0,0,0,0,1
AVHR,PVCL,0,0,0,0,0,0,1,1,2,1,2
AVHR,PVPL,0,0,1,0,1,1,4,3,4,1,1
AVHR,PVPR,0,0,0,0,1,0,0,0,0,0,0
AVHR,RICR,0,0,0,0,0,0,0,0,1,1,1
AVHR,RID,0,0,0,0,0,0,0,0,0,0,1
AVHR,RIFL,1,0,0,0,0,0,1,0,1,1,0
AVHR,RIFR,0,0,0,0,0,0,0,0,1,0,1
AVHR,RIGL,0,1,0,0,0,0,0,1,0,1,2
AVHR,RIML,0,0,0,0,1,0,1,1,1,1,0
AVHR,RIPL,0,0,0,0,0,0,0,0,0,1,0
AVHR,RIPR,0,0,0,0,0,0,0,0,1,1,1
AVHR,RIR,0,0,1,0,1,4,4,6,2,2,2
AVHR,RIVR,0,0,0,0,0,0,2,0,0,1,1
AVHR,RMFL,0,0,0,0,0,0,0,1,0,0,0
AVHR,RMGL,0,0,0,0,0,0,0,0,0,1,0
AVHR,SIAVL,0,0,0,0,1,0,1,0,0,0,0
AVHR,SMBDL,0,0,0,0,1,0,1,2,0,0,0
AVHR,SMBVL,0,1,0,3,1,2,1,5,2,2,0
AVHR,SMDDL,0,0,0,0,0,0,0,0,0,1,0
AVHR,SMDVR,0,0,0,0,0,0,1,0,0,0,0
AVHR,URXL,0,0,0,1,1,3,2,1,1,2,0
AVHR,URXR,0,0,0,0,0,0,0,0,2,0,1
AVHR,URYDR,0,0,0,0,0,0,0,0,0,0,1
AVHR,URYVL,0,0,0,0,0,0,0,0,0,0,1
AVJL,ADAR,0,0,0,0,0,0,1,0,2,2,1
AVJL,ADLL,0,0,0,0,0,0,0,0,1,0,1
AVJL,ADLR,0,0,0,0,0,0,0,0,1,0,0
AVJL,AIMR,0,0,0,0,0,0,0,0,1,0,0
AVJL,AIYR,0,0,1,0,0,0,0,0,1,0,0
AVJL,ALA,0,0,0,0,0,0,0,0,0,0,1
AVJL,ALML,0,0,0,0,0,0,0,0,0,1,0
AVJL,ASHR,0,1,0,0,0,0,0,0,0,1,0
AVJL,ASKL,0,0,0,0,0,0,0,1,0,0,0
AVJL,AVAL,0,0,0,0,0,0,0,0,0,1,0
AVJL,AVAR,0,0,0,0,0,0,1,0,3,7,2
AVJL,AVBL,0,0,0,0,1,1,1,0,3,2,4
AVJL,AVBR,1,0,1,2,2,1,6,2,10,8,3
AVJL,AVDL,1,0,0,0,0,0,0,1,4,6,2
AVJL,AVEL,0,1,0,0,0,0,0,0,0,0,0
AVJL,AVER,0,0,0,0,0,0,0,0,1,0,1
AVJL,AVHL,0,1,0,0,0,0,0,0,1,0,1
AVJL,AVM,0,0,0,0,0,0,1,1,1,2,0
AVJL,AWAL,0,0,0,0,0,0,0,0,1,0,0
AVJL,BDUR,0,0,0,1,0,0,0,0,0,0,0
AVJL,FLPL,0,0,0,1,0,1,0,0,0,0,0
AVJL,IL2DL,0,0,0,0,0,0,0,0,0,0,1
AVJL,PVCL,0,0,0,2,1,0,0,1,2,0,0
AVJL,PVCR,0,1,0,1,1,3,3,2,4,2,0
AVJL,PVR,0,0,0,0,0,0,0,0,0,0,1
AVJL,PVWL,0,0,0,0,0,0,0,1,0,0,0
AVJL,PVWR,0,0,0,0,0,0,0,0,0,1,0
AVJL,RICL,0,0,0,0,0,0,0,0,1,0,0
AVJL,RIFR,0,1,0,1,1,0,0,0,0,0,0
AVJL,RIMR,0,0,0,0,0,0,0,0,0,1,0
AVJL,RIPL,0,0,0,0,0,0,0,0,0,0,1
AVJL,RIPR,0,0,0,0,0,0,0,0,1,0,0
AVJL,RIS,0,0,0,0,0,1,0,0,1,1,0
AVJL,RIVL,0,0,0,0,0,0,0,0,1,0,0
AVJL,SIBVR,0,0,0,0,0,0,0,0,0,0,1
AVJL,SMBVR,0,1,0,0,0,0,0,0,0,0,0
AVJL,URXL,0,0,0,0,0,0,0,0,1,0,0
AVJL,URYDR,0,0,0,0,0,0,0,0,1,0,0
AVJR,ADAL,0,0,0,0,0,0,0,0,0,1,0
AVJR,ADER,0,0,0,0,0,0,0,0,0,1,0
AVJR,ADLR,0,0,0,0,0,0,0,0,0,1,0
AVJR,AIMR,0,0,0,0,0,0,0,0,0,0,1
AVJR,AIYL,0,1,1,0,0,0,0,1,1,0,0
AVJR,ALMR,0,0,0,0,0,0,0,0,1,0,0
AVJR,AQR,0,0,0,0,0,0,0,1,1,0,0
AVJR,ASER,0,0,0,0,0,0,0,0,1,0,0
AVJR,ASHL,0,0,0,0,1,0,0,0,0,0,3
AVJR,AVAL,0,0,0,0,0,0,0,1,4,3,4
AVJR,AVAR,0,0,0,0,0,0,0,0,0,0,1
AVJR,AVBL,0,0,0,1,2,2,3,4,8,8,6
AVJR,AVBR,0,0,1,1,2,2,1,1,1,1,2
AVJR,AVDL,0,0,0,0,0,0,0,0,0,0,1
AVJR,AVDR,0,0,0,1,0,1,0,0,2,6,2
AVJR,AVFR,0,0,0,0,0,0,0,0,0,0,1
AVJR,AVHL,0,0,0,0,0,0,0,0,0,1,1
AVJR,AVHR,0,0,0,0,0,0,0,0,2,0,1
AVJR,AVJL,0,0,1,0,0,0,0,0,0,0,0
AVJR,AVM,0,0,0,0,0,1,1,1,1,3,0
AVJR,AWAL,0,0,0,0,0,0,0,0,1,0,0
AVJR,BDUL,0,0,0,0,0,0,0,0,1,0,0
AVJR,FLPL,0,0,0,0,0,1,0,0,0,0,0
AVJR,PVCL,1,0,0,0,2,1,4,1,4,4,1
AVJR,PVCR,1,0,0,0,0,0,1,0,0,0,0
AVJR,PVPL,0,0,0,0,0,0,0,1,0,0,0
AVJR,PVR,0,0,0,0,0,0,0,0,0,0,1
AVJR,PVWR,0,0,0,0,0,0,0,0,0,0,1
AVJR,RID,0,0,0,0,0,0,2,0,0,0,1
AVJR,RIFL,0,1,0,1,1,0,0,0,0,0,1
AVJR,RIFR,0,0,0,0,0,0,0,0,1,0,1
AVJR,RIML,0,0,0,0,0,0,0,1,0,0,0
AVJR,RIPL,0,0,0,0,0,0,0,0,2,1,0
AVJR,RIPR,0,0,0,0,0,0,0,0,1,0,0
AVJR,RIS,0,0,0,0,2,3,1,1,1,1,0
AVJR,SMBVL,0,0,1,0,0,0,0,0,0,0,0
AVJR,URBR,0,0,0,0,0,0,0,0,0,1,0
AVJR,URYVL,0,0,0,0,0,0,0,0,0,0,1
AVKL,AIBL,0,1,0,1,0,0,0,0,0,0,0
AVKL,AIBR,0,0,0,0,1,0,0,0,2,1,1
AVKL,ALNR,0,0,0,0,0,1,0,0,0,0,0
AVKL,AVAL,0,0,0,0,0,0,0,0,1,0,0
AVKL,AVBL,0,0,0,0,0,0,1,0,0,0,0
AVKL,AVEL,1,1,1,2,1,1,3,2,3,0,0
AVKL,AVER,1,1,2,2,2,2,3,1,1,1,1
AVKL,AVKR,0,1,0,0,0,0,0,2,1,3,1
AVKL,AVL,0,0,0,0,1,0,1,1,0,0,0
AVKL,CEPVR,0,0,0,0,0,0,0,0,0,0,1
AVKL,DVA,0,0,0,0,0,0,0,0,1,0,0
AVKL,DVC,1,0,0,0,0,0,1,0,1,1,0
AVKL,PVT,0,0,0,0,1,0,0,0,2,0,0
AVKL,RICL,0,0,0,0,0,0,0,0,0,0,1
AVKL,RICR,0,0,0,0,0,0,0,0,2,0,0
AVKL,RIGL,1,0,0,0,0,0,0,0,1,1,1
AVKL,RIGR,1,0,0,0,2,1,4,0,1,1,1
AVKL,RIML,1,1,3,2,2,2,4,4,2,0,2
AVKL,RIMR,1,2,2,1,3,2,4,3,4,2,1
AVKL,RIS,0,0,1,2,1,0,1,5,5,2,1
AVKL,RIVL,0,0,0,0,0,0,1,1,0,0,0
AVKL,RMDL,1,1,0,0,2,2,1,5,5,2,0
AVKL,RMDR,0,0,1,0,0,0,0,0,2,0,0
AVKL,RMFL,0,0,0,0,0,0,1,1,2,0,0
AVKL,RMFR,0,0,0,0,0,0,0,0,2,1,0
AVKL,RMGL,0,1,1,1,0,0,0,0,0,0,0
AVKL,RMGR,0,0,0,1,1,0,0,0,1,0,0
AVKL,SAADL,0,0,0,0,1,0,0,0,0,0,0
AVKL,SAADR,0,2,0,1,4,1,2,2,1,0,1
AVKL,SAAVL,0,1,1,0,0,0,0,0,0,0,0
AVKL,SAAVR,0,0,1,0,0,1,1,1,1,0,0
AVKL,SIADL,0,0,0,0,0,0,0,0,1,0,0
AVKL,SIADR,0,0,0,0,0,0,0,1,0,1,0
AVKL,SIAVR,0,0,0,0,0,0,0,0,0,2,0
AVKL,SIBDR,0,0,0,0,0,0,0,1,0,0,0
AVKL,SMBDL,0,0,0,0,0,0,0,0,0,1,1
AVKL,SMBDR,0,0,0,0,0,0,1,0,0,0,0
AVKL,SMBVL,0,0,0,0,0,0,0,0,0,1,0
AVKL,SMBVR,1,0,0,0,0,0,0,0,0,0,0
AVKL,SMDDL,0,0,0,0,0,0,2,2,1,2,0
AVKL,SMDDR,0,0,0,0,0,1,0,1,0,0,0
AVKL,SMDVL,0,0,0,0,0,0,1,1,1,1,0
AVKL,SMDVR,0,0,1,1,0,0,0,0,2,0,1
AVKR,AIBL,0,0,0,0,1,0,1,0,1,0,2
AVKR,AIBR,1,1,0,1,0,0,2,0,2,1,2
AVKR,ALNL,0,0,0,0,0,0,0,0,0,1,0
AVKR,AVEL,1,0,0,0,2,0,1,2,0,1,0
AVKR,AVER,1,1,2,1,2,1,1,2,1,2,1
AVKR,AVKL,0,0,0,2,1,0,0,2,3,1,5
AVKR,AVL,0,0,0,0,0,0,2,0,0,0,0
AVKR,DVC,0,0,0,0,0,0,1,0,1,0,0
AVKR,OLLR,0,0,0,0,0,0,0,0,0,0,2
AVKR,PVPL,1,0,0,0,1,1,0,0,0,0,0
AVKR,PVT,0,0,0,0,0,0,0,0,2,0,0
AVKR,RICL,0,0,0,0,0,0,0,0,1,0,2
AVKR,RICR,0,0,0,0,0,1,0,0,2,0,0
AVKR,RIGL,0,0,0,0,0,0,1,0,1,2,1
AVKR,RIGR,0,0,1,0,0,0,0,0,0,0,0
AVKR,RIML,1,3,0,2,3,2,3,3,4,3,4
AVKR,RIMR,2,2,3,2,2,3,3,4,3,2,5
AVKR,RIS,0,0,1,1,1,0,5,6,1,1,1
AVKR,RIVL,0,1,0,0,0,0,1,0,0,1,1
AVKR,RIVR,0,0,0,0,0,1,1,2,1,1,1
AVKR,RMDL,0,1,2,0,1,0,0,1,1,0,0
AVKR,RMDR,0,1,0,2,2,1,5,6,5,3,2
AVKR,RMFL,0,0,0,0,0,0,0,1,4,1,1
AVKR,RMFR,0,0,0,0,0,0,1,0,0,0,0
AVKR,RMGL,1,1,0,0,1,0,0,0,1,0,0
AVKR,SAADL,0,1,0,1,2,1,2,2,3,0,0
AVKR,SAADR,0,1,2,0,0,0,0,0,0,0,0
AVKR,SAAVL,1,1,0,1,1,1,2,1,1,0,0
AVKR,SAAVR,0,1,0,0,0,0,0,0,0,0,0
AVKR,SDQL,0,0,0,0,0,0,0,0,1,1,0
AVKR,SIADL,0,0,0,1,0,0,0,1,1,1,1
AVKR,SIADR,0,0,0,0,1,0,0,0,1,1,0
AVKR,SIAVL,0,0,0,0,0,0,0,0,0,2,0
AVKR,SMBDL,0,0,0,0,0,0,0,1,0,0,0
AVKR,SMBDR,0,0,0,0,0,0,0,0,0,1,0
AVKR,SMDDL,0,0,0,0,0,0,0,0,0,1,1
AVKR,SMDDR,0,0,0,0,0,0,0,0,4,1,2
AVKR,SMDVL,0,0,0,0,0,1,1,0,1,0,1
AVKR,SMDVR,0,0,0,0,0,1,2,1,1,1,1
AVL,BAGR,0,0,1,0,0,0,0,0,0,0,0
AVL,OLLR,0,0,0,0,0,0,0,0,1,0,0
AVL,PVT,0,0,0,0,0,0,1,1,0,1,0
AVL,RIBR,0,0,0,0,0,0,0,1,0,0,0
AVL,RIS,0,0,1,2,2,0,1,1,0,0,1
AVL,RMEL,0,0,1,1,0,0,0,0,0,0,0
AVL,RMER,0,1,1,1,2,0,1,1,1,1,1
AVL,URYVR,0,0,0,0,0,0,0,1,0,0,0
AVM,ADAL,0,0,0,0,0,1,0,0,0,0,0
AVM,ADEL,0,0,0,0,0,1,0,0,0,0,0
AVM,ADER,0,0,0,0,1,1,0,0,0,0,0
AVM,ALML,0,0,0,0,0,0,0,2,1,0,0
AVM,ALMR,0,0,0,0,0,0,0,0,1,0,0
AVM,ASHR,0,0,0,0,0,0,0,0,1,0,0
AVM,AVBL,0,0,0,0,5,5,6,6,9,12,0
AVM,AVBR,0,0,0,0,1,5,8,7,8,5,2
AVM,AVDL,0,0,0,0,3,1,2,0,2,3,0
AVM,AVDR,0,0,0,0,0,0,1,1,0,1,0
AVM,AVER,0,0,0,0,0,1,0,0,0,0,0
AVM,AVHL,0,0,0,0,1,0,0,0,0,0,0
AVM,AVJL,0,0,0,0,1,2,3,2,0,1,1
AVM,AVJR,0,0,0,0,0,2,2,4,1,4,0
AVM,BDUL,0,0,0,0,0,2,0,3,0,0,0
AVM,BDUR,0,0,0,0,1,0,6,2,0,0,1
AVM,CEPVL,0,0,0,0,0,0,0,0,1,0,0
AVM,CEPVR,0,0,0,0,0,0,0,0,0,0,1
AVM,FLPL,0,0,0,0,0,0,0,1,1,0,0
AVM,PVCL,0,0,0,0,0,1,2,11,10,10,2
AVM,PVCR,0,0,0,0,2,5,11,5,9,5,0
AVM,PVPR,0,0,0,0,1,0,0,0,0,1,0
AVM,PVR,0,0,0,0,3,0,0,0,0,0,0
AVM,PVWL,0,0,0,0,0,0,1,1,2,0,0
AVM,RICR,0,0,0,0,0,0,0,0,1,0,0
AVM,RID,0,0,0,0,0,0,0,0,1,0,0
AVM,RIFR,0,0,0,0,0,0,0,0,1,0,0
AVM,RIML,0,0,0,0,0,0,0,0,2,0,0
AVM,RIS,0,0,0,0,2,1,0,0,0,0,0
AVM,SIBVR,0,0,0,0,0,0,0,0,1,0,0
AWAL,ADAL,0,0,0,0,0,0,0,0,1,1,0
AWAL,ADFL,2,0,0,0,0,3,0,2,1,2,4
AWAL,ADLL,2,1,2,0,0,1,1,1,0,0,0
AWAL,AFDL,0,0,0,0,2,2,5,5,5,4,3
AWAL,AIAL,2,1,0,1,3,0,2,3,3,2,2
AWAL,AIBL,0,0,0,0,0,0,1,0,2,1,2
AWAL,AIML,0,0,0,0,0,0,0,1,0,0,0
AWAL,AIYL,1,1,0,0,1,1,5,5,7,5,4
AWAL,AIZL,0,1,3,4,8,6,13,17,9,10,12
AWAL,AIZR,0,0,0,0,1,0,0,0,0,0,0
AWAL,ASEL,0,2,2,2,1,2,5,3,5,6,6
AWAL,ASER,0,0,0,0,0,0,0,0,1,2,1
AWAL,ASGL,0,0,0,0,0,0,0,1,0,0,0
AWAL,ASHL,0,0,0,0,0,1,2,0,5,3,3
AWAL,ASHR,0,0,0,0,0,0,0,0,1,0,0
AWAL,ASIL,0,0,0,0,0,0,0,1,1,0,0
AWAL,ASKL,0,0,0,0,0,0,1,0,0,0,1
AWAL,AUAL,0,0,0,0,1,0,1,0,0,0,0
AWAL,AVBL,0,0,0,0,0,0,0,0,0,0,1
AWAL,AVHR,0,0,1,0,0,0,0,0,0,0,0
AWAL,AVJL,0,0,0,0,0,0,0,0,0,2,2
AWAL,AVJR,0,0,0,0,0,0,0,0,5,0,2
AWAL,AWAL,0,0,0,0,0,0,0,0,0,0,1
AWAL,AWAR,0,1,0,0,0,0,0,0,1,0,0
AWAL,AWBL,2,1,3,5,6,6,2,5,5,4,7
AWAL,AWBR,0,0,1,0,0,1,0,0,0,0,0
AWAL,AWCL,0,0,0,0,0,0,0,0,0,2,0
AWAL,AWCR,0,1,0,0,0,0,0,0,1,0,0
AWAL,HSNR,0,0,0,0,0,0,1,2,0,0,0
AWAL,PVQL,2,0,0,0,0,0,0,1,1,0,0
AWAL,PVQR,0,0,0,0,0,0,0,0,1,0,0
AWAL,RIBL,0,0,0,0,1,0,0,0,0,0,0
AWAL,RIFL,0,0,0,0,0,0,2,0,2,1,0
AWAL,RIPL,0,0,0,0,0,0,0,0,6,5,5
AWAL,RIR,0,0,0,0,0,0,0,0,2,2,2
AWAL,SMBVL,0,0,1,0,0,0,0,0,0,0,0
AWAR,ADAR,0,0,0,0,0,0,1,0,0,1,0
AWAR,ADFR,0,0,1,0,1,1,3,1,1,0,4
AWAR,ADLR,1,1,3,3,2,0,0,2,0,3,1
AWAR,AFDR,0,0,0,1,3,2,4,6,6,4,1
AWAR,AIAR,1,1,2,1,1,0,2,1,0,1,1
AWAR,AIBR,0,0,0,0,0,0,0,0,1,3,3
AWAR,AIYL,0,0,0,0,0,0,0,0,0,0,1
AWAR,AIYR,1,0,1,2,1,2,2,4,5,3,5
AWAR,AIZR,0,1,1,3,4,6,13,9,8,7,10
AWAR,ASEL,0,0,0,0,0,0,0,0,1,0,0
AWAR,ASER,2,2,2,4,6,2,5,9,4,3,10
AWAR,ASGR,0,0,0,0,0,0,0,1,0,0,0
AWAR,ASHR,0,0,0,0,0,2,1,2,2,3,3
AWAR,ASIR,0,0,0,0,0,0,0,0,0,0,1
AWAR,ASJR,0,0,1,0,0,0,0,0,0,1,0
AWAR,ASKR,1,0,0,0,0,0,1,0,0,0,0
AWAR,AUAR,0,0,0,0,0,0,1,0,0,0,0
AWAR,AVBR,0,0,0,0,0,1,0,0,0,0,0
AWAR,AVJL,0,0,0,0,0,0,0,0,2,3,0
AWAR,AVJR,0,0,0,0,0,0,0,0,1,1,2
AWAR,AWAL,0,0,0,1,1,0,0,0,0,0,0
AWAR,AWBR,3,4,4,5,6,2,7,6,3,0,4
AWAR,BDUR,0,0,0,0,0,0,0,0,1,0,0
