pre,post,L1_0hr,L1_5hr,L1_8hr,L1_16hr,L2,L3,adult_tem,adult_sem,dauer_sem_1,dauer_sem_2,dauer_daf2
IL2L/R,URB,0,0,0,0,0,0,1,1,4,5,3
IL2L/R,URX,0,0,0,0,0,0,1,2,1,2,0
IL2L/R,URYD,0,0,0,0,0,0,0,0,0,1,0
IL2V,AIB,0,0,0,0,0,0,0,1,1,0,0
IL2V,AVA,0,0,0,0,0,0,0,0,0,0,1
IL2V,BAG,0,0,0,0,2,0,1,0,0,0,0
IL2V,BWM01V,0,0,0,2,0,0,2,0,0,0,0
IL2V,CEPV,0,0,0,0,1,0,0,1,0,0,0
IL2V,DVC,0,0,0,0,0,0,0,0,2,1,1
IL2V,IL1V,0,0,1,1,1,4,10,9,3,1,0
IL2V,IL2L/R,0,0,0,0,0,0,1,1,0,0,0
IL2V,OLQV,0,0,0,0,0,1,8,9,1,0,0
IL2V,PLN,0,0,0,0,0,0,0,0,0,1,0
IL2V,PVT,0,0,0,0,0,0,0,0,1,0,0
IL2V,RIA,0,0,1,0,2,2,5,7,1,2,0
IL2V,RIB,0,0,0,0,0,0,0,2,0,0,0
IL2V,RIG,0,0,0,0,0,0,0,0,6,7,5
IL2V,RIH,0,0,1,0,2,3,3,2,2,2,0
IL2V,RIM,0,0,0,0,0,0,0,0,1,0,0
IL2V,RIP,5,8,8,11,11,20,27,31,6,0,0
IL2V,RMDD,0,0,0,0,0,0,2,0,0,0,0
IL2V,RMDV,0,0,0,0,0,0,1,0,0,0,0
IL2V,RMED,1,0,2,1,3,2,4,3,1,0,0
IL2V,RMEL/R,5,9,8,10,12,13,19,20,3,0,0
IL2V,RMEV,2,4,3,2,5,4,4,4,4,3,0
IL2V,RMF,0,0,0,0,0,0,0,0,0,1,0
IL2V,SAAD,0,0,0,0,0,0,0,0,5,3,1
IL2V,SMBV,0,0,0,0,0,0,0,0,0,1,0
IL2V,URAV,0,5,1,2,6,10,8,15,0,1,1
IL2V,URX,0,0,0,0,1,1,2,2,0,0,0
IL2V,URYV,0,0,0,0,0,0,1,1,3,2,1
OLL,ADE,0,0,0,0,0,0,1,0,0,0,0
OLL,ADL,0,0,0,0,0,0,0,0,0,0,1
OLL,AVE,8,20,26,24,39,40,56,64,50,41,41
OLL,AVJ,0,0,0,0,0,0,0,0,0,0,1
OLL,AVK,0,0,0,0,0,0,0,0,0,0,1
OLL,BWM03V,0,0,0,0,0,0,0,2,0,0,0
OLL,CEPD,2,3,1,7,7,4,19,18,5,2,9
OLL,CEPV,2,4,2,10,10,11,13,15,8,7,4
OLL,IL1D,0,0,0,0,0,2,2,5,4,4,2
OLL,IL1L/R,0,0,0,0,0,5,2,2,0,2,1
OLL,IL1V,0,0,0,0,0,1,4,3,11,1,5
OLL,IL2L/R,0,0,0,0,0,0,1,0,0,1,1
OLL,OLL,0,0,0,0,0,0,1,0,1,1,2
OLL,OLQD,0,0,0,0,0,0,0,0,0,2,1
OLL,OLQV,0,0,0,0,0,1,1,0,1,3,1
OLL,RIB,6,8,16,12,22,23,24,27,26,22,18
OLL,RIG,0,0,0,0,0,0,0,0,0,0,1
OLL,RIP,0,0,0,0,0,0,0,0,0,0,1
OLL,RIS,0,0,0,0,0,1,0,0,0,0,0
OLL,RMDD,0,0,3,6,13,13,22,26,26,14,20
OLL,RMDL/R,0,0,1,1,2,2,5,8,2,3,0
OLL,RMDV,0,2,5,6,15,9,22,32,16,9,11
OLL,RMED,0,0,0,0,0,2,3,0,4,5,6
OLL,RMEL/R,0,0,0,0,1,5,5,2,6,5,4
OLL,RMEV,0,0,0,0,1,1,1,1,10,3,2
OLL,RMG,0,0,1,0,0,0,1,0,0,0,0
OLL,SIAV,0,0,0,0,0,0,0,0,1,0,0
OLL,SMBV,0,0,0,0,0,0,0,0,0,0,1
OLL,SMDD,4,6,7,7,8,10,15,15,10,12,12
OLL,SMDV,4,8,8,9,8,10,13,13,15,14,15
OLL,URAD,0,0,0,0,0,0,0,0,1,0,0
OLL,URB,0,0,0,0,0,0,0,0,2,1,3
OLL,URX,0,0,0,0,0,0,1,0,0,0,0
OLL,URYD,0,0,0,0,0,0,0,0,3,3,1
OLL,URYV,0,0,0,0,1,0,1,1,2,5,1
OLQD,AVA,1,0,0,0,0,0,0,0,0,0,0
OLQD,AVB,0,0,0,0,0,0,0,0,1,0,0
OLQD,AVE,0,0,0,0,0,0,0,0,6,4,4
OLQD,CEPD,0,0,0,0,0,0,0,1,1,1,0
OLQD,IL1D,0,0,0,0,0,1,1,2,1,1,4
OLQD,IL2D,0,0,0,0,0,0,1,1,0,0,0
OLQD,IL2L/R,1,3,2,2,4,2,11,9,1,1,0
OLQD,OLL,0,0,0,0,0,0,0,0,3,3,2
OLQD,RIB,0,0,0,0,0,0,0,0,1,1,3
OLQD,RIC,5,3,3,2,4,2,4,4,4,5,3
OLQD,RIH,0,0,0,0,0,0,2,1,0,1,0
OLQD,RMDD,1,4,2,2,3,5,10,9,12,8,10
OLQD,RMDV,0,1,0,0,0,0,0,0,7,4,4
OLQD,RMED,0,0,0,0,1,0,0,0,0,0,0
OLQD,RMEL/R,0,0,0,0,0,1,1,0,0,0,0
OLQD,RMEV,0,0,0,0,0,0,0,1,0,0,0
OLQD,RMF,0,0,0,0,0,0,0,0,0,1,0
OLQD,RMH,0,0,0,0,0,0,2,3,3,3,6
OLQD,SIAD,0,0,0,0,0,0,0,1,0,0,0
OLQD,SIBV,1,3,2,2,3,5,10,9,8,6,6
OLQD,SMBD,0,0,0,0,0,1,1,2,1,3,1
OLQD,URAD,0,0,0,0,1,0,0,0,0,0,1
OLQD,URB,0,0,0,0,0,0,0,0,1,2,0
OLQD,URX,0,0,0,0,0,0,0,0,0,0,1
OLQD,URYD,0,1,0,0,0,0,0,0,2,5,2
OLQV,ADA,0,0,0,0,0,0,0,0,0,3,1
OLQV,AVD,0,0,0,0,0,0,0,0,0,1,1
OLQV,AVE,0,0,0,0,0,0,0,0,4,3,5
OLQV,IL1V,0,0,0,0,0,1,2,0,1,4,2
OLQV,IL2L/R,3,3,2,2,3,4,5,7,0,2,1
OLQV,IL2V,0,0,0,0,0,0,0,1,1,2,0
OLQV,OLL,0,0,0,0,0,0,0,0,3,6,2
OLQV,PVP,0,0,0,0,0,0,1,0,0,0,0
OLQV,RIB,0,0,0,0,0,0,0,0,4,2,3
OLQV,RIC,4,2,2,2,2,2,2,3,3,1,3
OLQV,RIG,0,0,0,0,0,0,1,0,0,0,0
OLQV,RIH,1,1,0,0,0,0,0,1,0,0,0
OLQV,RMDD,0,1,0,0,0,0,0,0,3,8,1
OLQV,RMDV,2,3,2,4,7,8,11,12,12,10,5
OLQV,RMED,0,0,0,0,0,0,1,2,0,1,0
OLQV,RMEL/R,0,0,0,0,0,1,2,1,0,1,1
OLQV,RMF,0,0,0,0,0,0,0,0,0,0,1
OLQV,RMG,0,0,0,0,0,0,0,0,0,0,1
OLQV,RMH,0,0,0,1,0,0,1,1,5,3,4
OLQV,SIAV,0,0,0,0,0,0,0,0,1,0,0
OLQV,SIBD,1,2,2,4,7,8,12,12,9,8,5
OLQV,SIBV,0,0,0,0,0,0,0,0,0,1,0
OLQV,SMBV,1,0,0,0,0,0,0,0,1,0,0
OLQV,SMDV,0,0,0,0,0,0,0,0,0,0,1
OLQV,URAV,0,0,0,0,0,0,0,0,0,0,2
OLQV,URB,0,0,0,0,0,0,0,1,0,1,1
OLQV,URYV,0,0,0,0,0,0,0,0,0,3,1
PLN,ALN,0,0,0,0,0,0,0,0,0,1,0
PLN,AVB,0,0,0,0,0,0,1,0,0,0,0
PLN,BWM03V,0,0,0,0,0,0,1,0,0,0,0
PLN,BWM06V,0,0,0,0,0,0,0,0,0,1,0
PLN,FLP,0,0,0,0,0,0,0,0,0,0,1
PLN,RID,0,0,0,0,0,0,1,0,0,0,0
PLN,RIG,0,0,0,0,0,0,0,0,2,1,0
PLN,RIM,0,0,0,0,0,0,0,0,0,1,0
PLN,RIV,0,0,0,0,0,0,0,0,1,1,0
PLN,RMDV,0,0,0,0,0,0,0,0,0,4,0
PLN,RMF,0,0,0,0,0,0,0,0,0,1,0
PLN,RMG,0,0,0,0,0,0,3,3,5,5,0
PLN,RMH,0,0,0,0,0,0,0,0,0,1,0
PLN,SAAD,0,0,0,0,0,0,8,18,19,20,5
PLN,SAAV,0,0,0,0,0,0,1,1,0,0,0
PLN,SMBV,0,0,0,0,0,0,11,14,16,17,6
PLN,SMDV,0,0,0,0,0,0,3,3,2,1,0
PVC,ADA,0,0,0,0,1,0,1,1,0,0,0
PVC,ADE,0,0,0,0,1,0,0,0,0,0,0
PVC,ADL,0,0,0,0,0,0,0,0,1,0,0
PVC,AIB,0,0,0,0,0,0,0,0,0,0,1
PVC,AQR,0,0,0,0,2,0,0,1,0,2,0
PVC,AVA,0,1,1,2,9,4,7,8,4,6,7
PVC,AVB,3,4,8,7,7,21,34,33,30,27,10
PVC,AVD,1,1,2,4,2,13,13,12,4,7,1
PVC,AVE,1,2,3,4,3,6,11,8,2,6,3
PVC,AVH,0,1,1,0,0,0,0,2,1,1,0
PVC,AVJ,0,0,1,0,0,1,2,5,2,2,1
PVC,AVK,0,0,0,0,0,0,0,1,0,0,0
PVC,AVM,0,0,0,0,0,0,0,0,1,3,0
PVC,BDU,1,0,0,0,0,0,0,0,0,0,0
PVC,DVA,0,0,0,0,1,0,0,0,0,0,1
PVC,FLP,0,0,0,2,0,1,0,1,1,2,3
PVC,PVC,0,0,0,2,0,1,0,1,0,0,0
PVC,PVP,0,0,0,0,0,0,0,0,1,0,0
PVC,RIC,0,0,0,0,0,0,0,0,2,0,0
PVC,RID,1,1,3,4,1,8,10,6,0,5,1
PVC,RIH,1,0,0,0,0,0,0,0,0,0,0
PVC,RIM,0,0,0,0,0,0,0,0,1,0,0
PVC,RIP,0,0,0,0,0,0,0,0,1,0,0
PVC,RIS,1,0,0,1,0,1,1,1,0,0,0
PVC,RMDV,0,0,0,0,0,0,0,0,1,1,0
PVC,RMG,0,0,0,0,0,0,0,0,2,0,0
PVC,SAAV,0,0,0,0,0,0,0,1,0,0,0
PVC,SDQ,0,0,0,0,0,0,1,0,0,0,0
PVC,SIAD,0,0,0,0,0,0,0,0,0,0,1
PVC,SIAV,3,2,1,2,0,1,1,0,0,0,0
PVC,SIBD,0,0,0,3,0,2,3,7,3,5,2
PVC,SIBV,1,0,0,1,0,2,3,6,5,2,1
PVC,SMBD,1,0,0,0,0,0,0,0,0,0,0
PVP,ADA,1,0,0,0,0,1,1,2,3,1,0
PVP,ADE,0,0,0,0,0,0,0,0,0,1,0
PVP,AIB,0,2,0,2,0,0,3,1,3,1,2
PVP,AQR,0,0,0,0,7,2,5,4,2,3,1
PVP,ASH,0,0,0,0,1,0,0,1,0,0,0
PVP,AVA,2,3,2,1,5,6,7,7,3,6,8
PVP,AVB,3,4,2,2,11,15,22,25,17,23,14
PVP,AVD,0,2,0,0,0,0,0,1,1,0,1
PVP,AVE,0,0,0,1,0,0,1,3,0,0,3
PVP,AVF,0,0,0,0,1,0,2,0,0,0,0
PVP,AVH,1,1,1,1,0,0,4,2,1,0,2
PVP,AVJ,1,0,0,0,2,0,0,1,0,1,0
PVP,AVK,0,0,0,0,0,0,1,0,0,1,0
PVP,AVM,0,0,0,0,0,0,0,0,0,1,0
PVP,DVA,0,1,0,1,1,0,2,0,1,1,1
PVP,DVC,0,0,0,0,0,1,0,0,0,0,0
PVP,PVC,1,0,3,1,8,12,10,12,3,9,2
PVP,PVP,0,0,0,0,0,0,0,0,0,0,1
PVP,RIA,0,0,0,0,0,0,0,2,0,0,0
PVP,RIC,0,0,0,0,0,0,0,0,1,1,0
PVP,RID,1,1,0,0,0,1,0,0,0,0,0
PVP,RIF,0,0,0,0,0,1,0,3,1,1,1
PVP,RIG,1,2,1,2,1,1,1,1,6,9,2
PVP,RIM,0,0,0,0,0,0,0,0,2,0,1
PVP,RIR,1,2,0,0,0,0,1,2,0,0,0
PVP,RIS,0,0,0,0,1,0,0,0,0,0,0
PVP,RIV,0,0,0,0,0,0,0,0,0,0,1
PVP,RMDV,0,0,0,0,0,0,0,0,0,0,1
PVP,RMF,0,0,0,0,0,0,1,1,0,0,0
PVP,SAAD,0,0,0,0,1,0,0,0,0,0,0
PVP,SIAD,0,0,0,0,0,0,1,0,0,0,0
PVP,SIAV,0,0,0,0,0,0,0,0,0,0,1
PVP,SIBD,0,0,0,0,0,0,0,0,0,0,4
PVP,SIBV,0,0,0,0,0,0,0,0,0,0,6
PVP,SMBD,0,0,0,0,1,0,0,0,0,0,0
PVP,URX,1,2,1,0,2,0,0,0,3,0,0
PVP,URYV,0,1,0,0,0,0,0,0,0,0,0
PVQ,ADA,0,0,0,0,0,1,0,0,0,0,0
PVQ,ADF,0,0,0,0,0,0,0,0,0,0,1
PVQ,ADL,0,0,0,0,0,2,0,3,0,3,0
PVQ,AIA,7,11,6,10,13,20,18,18,13,8,3
PVQ,AIB,0,2,0,0,0,0,0,0,0,0,0
PVQ,AIM,0,1,2,0,2,2,1,1,0,2,0
PVQ,AIN,0,0,0,0,0,0,0,0,0,0,1
PVQ,ALA,0,0,0,0,0,0,1,2,3,2,1
PVQ,ASE,0,0,0,0,0,0,1,2,1,1,1
PVQ,ASG,0,0,0,0,0,0,1,0,0,0,0
PVQ,ASH,0,1,0,0,1,4,0,0,1,1,1
PVQ,ASJ,2,1,2,3,3,1,2,2,0,1,0
PVQ,ASK,3,7,3,12,11,10,9,16,11,8,1
PVQ,AVF,0,0,0,0,1,5,0,4,7,3,3
PVQ,AVM,0,0,0,0,0,0,1,0,0,0,0
PVQ,AWA,0,0,1,1,1,0,1,1,1,5,3
PVQ,BDU,0,0,0,0,0,0,0,0,4,4,3
PVQ,CEPV,0,0,1,0,0,0,0,0,0,0,0
PVQ,HSN,0,0,0,0,0,0,2,5,0,0,0
PVQ,PVC,0,0,0,0,0,0,1,0,0,0,0
PVQ,PVW,0,0,0,0,0,0,1,0,0,0,0
PVQ,RIF,0,0,0,0,0,1,0,0,0,0,3
PVQ,RIP,0,0,0,0,0,0,0,0,21,13,10
PVQ,RMG,0,0,0,0,0,1,2,0,0,2,2
PVR,ADA,0,0,0,0,0,0,0,0,1,0,0
PVR,AVB,3,3,4,8,13,1,20,19,10,12,11
PVR,AVD,0,1,0,0,0,0,0,0,0,0,0
PVR,AVJ,2,1,3,7,5,2,7,12,5,6,10
PVR,AVM,0,0,0,0,0,0,0,0,0,0,1
PVR,BDU,0,0,0,0,0,1,0,0,0,0,0
PVR,CEPD,0,0,0,0,0,1,0,0,0,0,0
PVR,CEPV,1,1,0,1,1,0,0,0,3,1,4
PVR,IL1D,0,0,1,2,3,1,3,1,4,2,0
PVR,IL1V,1,1,0,3,4,0,6,7,2,4,3
PVR,PVW,0,0,0,0,0,0,0,0,2,1,1
PVR,RIC,0,0,0,0,0,0,0,0,1,0,1
PVR,RID,0,0,0,0,0,0,0,0,0,1,0
PVR,RIP,2,1,2,5,14,1,19,15,11,14,2
PVR,RIV,0,0,0,0,1,0,0,0,0,0,1
PVR,RMDL/R,0,0,0,0,0,0,0,0,0,0,1
PVR,SIBV,0,0,0,0,1,0,0,0,0,0,0
PVR,URAD,0,0,1,0,1,0,0,0,0,1,0
PVR,URAV,0,0,0,0,0,0,0,0,0,0,1
PVR,URYV,1,1,0,1,1,0,0,0,0,0,0
PVT,AIB,1,0,3,2,5,6,9,8,2,1,0
PVT,AVB,0,0,0,0,0,0,0,0,1,0,2
PVT,AVE,0,1,0,0,0,0,1,0,0,0,0
PVT,AVK,3,5,5,13,17,8,21,26,9,5,6
PVT,AVL,0,0,0,2,2,1,6,7,3,2,0
PVT,DVC,0,1,0,2,4,4,2,13,2,2,6
PVT,IL1V,0,0,0,0,1,0,0,0,0,0,0
PVT,IL2V,0,0,0,0,2,0,1,2,0,1,1
PVT,OLL,0,0,1,0,0,0,0,0,0,0,0
PVT,OLQV,0,1,0,1,0,1,0,0,0,0,1
PVT,PVP,0,0,0,0,0,0,0,0,0,0,1
PVT,RIB,0,0,0,0,0,0,0,0,2,4,4
PVT,RID,0,0,0,0,0,1,0,0,0,0,0
PVT,RIG,3,4,1,5,4,4,8,7,3,1,4
PVT,RIH,0,0,1,0,1,0,3,0,0,1,0
PVT,RIM,0,0,1,0,0,0,0,0,0,0,0
PVT,RIR,0,0,1,1,0,1,0,0,0,0,0
PVT,RIS,0,0,0,0,0,0,0,0,1,0,0
PVT,RMEL/R,0,0,0,0,0,0,0,0,1,1,1
PVT,RMEV,0,1,0,1,0,1,1,0,1,2,0
PVT,RMF,0,0,0,0,0,7,13,8,10,11,9
PVT,RMH,0,0,0,0,0,0,0,0,1,1,1
PVT,SAAD,0,1,0,1,0,0,0,0,0,0,0
PVT,SMBD,0,0,1,0,1,0,1,0,0,0,0
PVT,SMBV,0,0,1,0,0,0,0,0,0,0,0
PVT,URAV,0,0,0,0,2,1,1,2,0,0,0
PVT,URB,0,0,1,0,0,0,0,0,0,0,0
PVT,URX,0,0,0,0,0,0,0,0,0,0,1
PVT,URYD,0,0,0,0,0,0,0,0,1,0,0
PVT,URYV,0,0,0,0,1,0,0,1,1,2,1
PVW,ADE,0,0,0,0,0,0,0,0,1,0,0
PVW,AIA,0,0,0,0,0,0,1,0,0,0,0
PVW,AIM,0,0,0,0,0,0,0,0,0,0,3
PVW,AIZ,0,0,0,0,0,0,1,0,0,0,0
PVW,ALM,0,0,0,0,0,0,1,2,3,5,0
PVW,AQR,0,0,0,0,0,0,0,0,1,0,1
PVW,ASH,0,0,0,0,0,0,0,0,1,0,2
PVW,ASJ,0,0,0,0,0,0,2,0,0,0,0
PVW,AVA,0,0,0,0,0,0,0,0,1,0,0
PVW,AVB,0,0,0,0,0,0,3,0,7,9,2
PVW,AVD,0,0,0,0,0,0,2,0,1,2,0
PVW,AVE,0,0,0,0,0,0,0,1,0,0,0
PVW,AVF,0,0,0,0,0,0,1,0,5,1,1
PVW,AVH,0,0,0,0,0,0,0,0,1,1,0
PVW,AVJ,0,0,0,0,0,0,1,6,5,3,3
PVW,AVM,0,0,0,0,0,0,1,1,5,5,0
PVW,BDU,0,0,0,0,0,0,8,14,5,3,1
PVW,CEPD,0,0,0,0,0,0,0,0,0,1,0
PVW,CEPV,0,0,0,0,0,0,0,1,1,0,2
PVW,DVA,0,0,0,0,0,0,0,0,0,0,2
PVW,HSN,0,0,0,0,0,0,3,0,0,0,0
PVW,IL2D,0,0,0,0,0,0,0,0,1,1,0
PVW,PVC,0,0,0,0,0,0,0,0,0,1,0
PVW,PVP,0,0,0,0,0,0,0,0,0,0,2
PVW,PVR,0,0,0,0,0,0,0,0,1,6,1
PVW,PVW,0,0,0,0,0,0,2,4,11,4,3
PVW,RIC,0,0,0,0,0,0,0,0,1,1,1
PVW,RIF,0,0,0,0,0,0,2,2,2,1,2
PVW,RIP,0,0,0,0,0,0,0,0,9,2,3
PVW,RIV,0,0,0,0,0,0,0,0,0,0,1
PVW,RMDD,0,0,0,0,0,0,0,0,0,0,2
PVW,RMG,0,0,0,0,0,0,0,1,4,3,4
PVW,SDQ,0,0,0,0,0,0,1,0,0,1,2
PVW,SIBV,0,0,0,0,0,0,0,0,0,0,1
PVW,SMBD,0,0,0,0,0,0,0,0,0,1,0
PVW,SMBV,0,0,0,0,0,0,1,0,0,0,0
PVW,URAD,0,0,0,0,0,0,0,0,1,1,1
PVW,URYD,0,0,0,0,0,0,0,0,0,1,0
RIA,AIB,0,0,0,0,0,0,0,0,0,0,1
RIA,BWM04D,0,0,0,0,0,0,0,0,0,0,2
RIA,BWM05D,0,0,0,0,0,0,0,0,0,0,1
RIA,BWM06D,0,0,0,0,0,0,0,0,0,0,1
RIA,CEPD,0,2,1,1,6,3,2,2,2,1,4
RIA,CEPV,2,1,1,3,6,3,2,5,0,2,1
RIA,IL1L/R,0,0,1,1,0,0,3,3,3,2,3
RIA,OLQD,0,0,0,0,0,1,0,0,0,0,0
RIA,OLQV,0,0,0,0,0,0,0,0,0,0,1
RIA,RIA,6,12,19,32,43,40,44,99,55,32,64
RIA,RIC,1,0,0,0,0,0,0,0,0,0,0
RIA,RIV,0,1,2,2,8,9,9,13,11,10,13
RIA,RMDD,24,25,36,43,43,56,81,86,52,47,56
RIA,RMDL/R,9,18,27,32,47,48,65,102,60,47,59
RIA,RMDV,22,33,30,42,51,65,86,89,59,54,61
RIA,RMEV,0,0,0,0,0,0,0,0,0,1,0
RIA,RMF,0,0,0,0,0,0,0,1,1,0,2
RIA,RMH,0,0,0,0,1,1,0,0,0,0,0
RIA,SAAD,0,0,0,0,0,0,0,0,2,0,1
RIA,SDQ,0,0,0,0,0,0,1,0,0,0,0
RIA,SIAD,1,5,5,10,13,7,23,28,16,20,21
RIA,SIAV,3,8,2,6,13,11,19,19,18,24,17
RIA,SIBD,0,0,0,0,0,0,1,0,3,1,1
RIA,SIBV,0,0,0,0,0,0,0,0,0,1,4
RIA,SMBD,0,1,0,0,0,0,3,1,0,0,0
RIA,SMBV,0,0,0,0,0,0,2,1,0,0,0
RIA,SMDD,11,14,21,32,37,52,58,74,49,50,46
RIA,SMDV,10,17,18,38,46,52,71,71,52,46,60
RIB,ADF,0,0,0,0,0,0,0,0,0,0,1
RIB,AIB,1,1,3,2,6,4,11,10,6,5,5
RIB,AIZ,0,0,0,1,2,0,0,1,3,0,4
RIB,AUA,0,1,1,0,2,1,3,3,2,3,5
RIB,AVA,3,5,2,2,1,2,5,6,1,3,2
RIB,AVB,0,1,0,0,0,0,0,0,0,0,2
RIB,AVD,1,2,2,2,1,1,3,0,1,2,0
RIB,AVE,2,9,7,12,17,12,25,29,19,17,17
RIB,AWB,0,0,0,0,0,0,0,1,0,0,0
RIB,BAG,3,3,5,5,6,11,14,16,11,13,15
RIB,CEPD,0,0,1,0,0,0,0,1,0,1,0
RIB,CEPV,0,0,0,0,0,0,0,1,1,0,0
RIB,DVA,0,1,0,0,1,2,1,1,0,0,0
RIB,OLL,0,0,1,1,0,0,2,1,1,2,0
RIB,OLQV,0,0,0,1,0,0,0,0,0,0,0
RIB,RIA,3,1,4,5,5,4,4,8,3,4,5
RIB,RID,0,0,0,1,0,0,0,0,0,0,0
RIB,RIG,0,0,1,0,0,1,1,3,2,3,2
RIB,RIH,0,0,0,0,0,0,1,1,1,1,1
RIB,RIM,0,1,0,0,0,1,3,0,2,1,2
RIB,RIS,1,2,2,3,1,1,3,5,3,3,4
RIB,RMDL/R,0,0,0,0,2,0,0,3,0,0,1
RIB,RMEL/R,0,0,0,0,0,0,0,0,0,1,0
RIB,RMEV,0,0,0,0,0,0,0,0,0,1,0
RIB,RMF,0,0,0,0,0,0,0,2,0,0,0
RIB,SIBV,0,0,0,0,0,0,0,0,0,1,0
RIB,SMDD,0,0,0,2,3,0,2,3,1,3,3
RIB,SMDV,0,2,1,4,4,3,4,4,5,5,4
RIB,URYD,0,0,0,0,1,0,2,2,1,1,0
RIB,URYV,0,0,0,2,1,0,2,3,3,2,0
RIC,ADA,2,2,2,4,2,4,3,5,3,1,1
RIC,AIB,0,0,1,0,1,3,7,4,0,0,0
RIC,AQR,0,0,0,0,0,0,0,0,0,0,1
RIC,AVA,7,11,8,15,20,26,36,33,1,4,0
RIC,AVB,0,0,0,0,0,0,2,0,36,29,20
RIC,AVD,0,0,0,0,0,0,1,0,2,0,0
RIC,AVJ,0,0,0,0,0,0,0,0,0,0,1
RIC,BWM04V,1,0,0,0,1,0,0,0,0,0,0
RIC,CEPD,0,0,1,0,0,0,4,1,0,1,1
RIC,CEPV,1,0,1,0,1,2,5,3,0,1,1
RIC,IL1D,0,0,0,0,0,0,0,0,0,0,1
RIC,IL2D,0,0,0,0,0,0,0,0,0,0,1
RIC,PVC,0,0,0,0,0,0,1,0,1,0,0
RIC,RIC,0,2,1,0,0,0,1,5,3,2,1
RIC,RIM,0,0,0,0,5,2,10,7,0,1,0
RIC,RIS,0,0,0,0,0,0,0,1,0,0,0
RIC,RIV,0,0,0,1,0,1,2,4,0,1,1
RIC,RMDD,1,0,0,0,0,0,0,0,0,0,0
RIC,RMDL/R,0,0,0,0,2,1,0,0,0,0,0
RIC,RMG,0,0,0,0,0,0,1,0,0,0,1
RIC,RMH,0,0,0,6,3,0,2,3,0,0,0
RIC,SAAD,0,0,0,0,1,1,0,2,0,0,0
RIC,SAAV,0,0,1,0,2,0,0,0,0,0,0
RIC,SDQ,0,0,0,0,0,0,0,0,1,1,0
RIC,SIBD,0,0,0,0,0,1,0,0,1,0,0
RIC,SIBV,0,1,0,0,1,0,0,0,0,3,2
RIC,SMBD,0,0,0,4,3,2,2,5,0,1,0
RIC,SMDD,4,6,4,7,9,13,12,18,2,1,2
RIC,SMDV,0,4,0,3,5,10,6,5,3,1,2
RIC,URB,0,0,0,0,0,1,0,2,1,0,0
RIC,URX,0,0,0,0,0,0,1,1,0,0,0
RIC,URYD,0,0,0,0,0,0,0,0,0,1,0
RIC,URYV,0,0,1,0,0,0,0,0,0,0,0
RID,RIC,0,0,0,0,0,0,0,0,1,0,0
RID,RMG,0,0,0,0,0,0,0,0,1,0,0
RID,SIBV,0,0,0,0,0,0,0,0,1,0,0
RIF,ADA,0,0,3,1,1,2,0,2,10,16,13
RIF,ADF,0,0,0,0,0,0,0,0,0,1,0
RIF,ADL,0,0,0,0,0,0,0,0,1,0,0
RIF,AIA,0,0,0,0,0,0,2,0,0,2,0
RIF,AIB,0,0,0,0,0,0,1,0,0,0,0
RIF,AIM,0,0,0,0,0,0,2,0,2,0,3
RIF,AIZ,0,0,0,0,0,0,0,0,3,1,3
RIF,ALM,1,1,0,1,2,1,3,2,1,1,0
RIF,AQR,0,0,0,0,0,0,1,0,0,0,1
RIF,ASH,5,4,3,2,2,3,3,1,1,5,2
RIF,AUA,0,0,0,0,0,1,0,0,0,0,0
RIF,AVA,0,0,0,0,0,0,0,0,0,3,0
RIF,AVB,6,10,9,10,18,17,30,31,13,19,18
RIF,AVD,0,0,0,0,0,0,1,0,0,0,0
RIF,AVE,1,0,0,0,0,0,0,1,2,1,0
RIF,AVF,0,0,0,0,0,2,6,1,1,1,1
RIF,AVH,0,0,0,0,2,2,3,7,4,5,5
RIF,AVJ,3,9,7,5,7,7,5,5,3,9,4
RIF,AWA,0,0,0,0,0,0,0,0,2,0,0
RIF,AWB,0,0,0,0,0,0,0,0,0,1,0
RIF,BDU,0,0,0,4,0,1,1,2,0,2,6
RIF,DVA,0,0,0,0,0,0,0,0,0,1,0
RIF,HSN,0,0,0,0,0,0,2,2,0,0,0
RIF,PVC,0,0,0,1,0,0,0,0,0,0,0
RIF,PVP,0,1,0,2,1,6,3,9,4,2,3
RIF,PVQ,1,0,0,0,0,0,0,0,0,0,3
RIF,PVW,0,0,0,0,0,0,3,0,0,1,0
RIF,RIC,0,0,0,0,0,0,0,0,1,0,0
RIF,RIF,0,0,0,0,0,0,0,0,1,0,0
RIF,RIM,0,3,4,3,9,7,17,11,11,8,9
RIF,RIP,0,0,0,0,0,0,0,0,1,1,1
RIF,RIR,0,0,0,0,0,0,0,0,2,1,1
RIF,RMG,0,0,0,0,0,0,1,0,1,1,1
RIF,SDQ,0,0,0,0,2,0,0,0,1,0,0
RIF,URX,0,0,0,0,0,0,0,1,0,0,0
RIG,ADE,0,0,0,1,0,0,0,0,0,0,0
RIG,ADF,0,0,0,0,0,0,0,1,0,0,0
RIG,AIB,1,3,1,5,3,2,6,8,1,0,1
RIG,AIY,0,0,0,0,0,0,0,0,0,0,2
RIG,AIZ,1,1,1,5,10,8,23,19,10,17,13
RIG,ALN,0,0,0,0,0,0,3,1,6,5,4
RIG,AQR,0,0,0,0,0,0,0,0,1,0,2
RIG,ASH,0,0,0,0,0,0,1,0,0,0,0
