neuron,ADFL,ADFR,ADLL,ADLR,AFDL,AFDR,ALML,ALMR,ALNL,ALNR,AQR,ASEL,ASER,ASGL,ASGR,ASHL,ASHR,ASIL,ASIR,ASJL,ASJR,ASKL,ASKR,AUAL,AUAR,AVM,AWAL,AWAR,AWBL,AWBR,AWCL,AWCR,BAGL,BAGR,DVA,FLPL,FLPR,IL2DL,IL2DR,IL2L,IL2R,IL2VL,IL2VR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,PLNL,PLNR,SAADL,SAADR,SAAVL,SAAVR,SDQL,SDQR,URBL,URBR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,ADAL,ADAR,AIAL,AIAR,AIBL,AIBR,AINL,AINR,AIYL,AIYR,AIZL,AIZR,AVAL,AVAR,AVBL,AVBR,AVDL,AVDR,AVEL,AVER,AVJL,AVJR,BDUL,BDUR,PVCL,PVCR,PVPL,PVPR,PVR,PVT,RIAL,RIAR,RIBL,RIBR,RIFL,RIFR,RIGL,RIGR,RIH,RIML,RIMR,RIPL,RIPR,RIR,IL1DL,IL1DR,IL1L,IL1R,IL1VL,IL1VR,RIVL,RIVR,RMDDL,RMDDR,RMDL,RMDR,RMDVL,RMDVR,RMED,RMEL,RMER,RMEV,RMFL,RMFR,RMHL,RMHR,SIADL,SIADR,SIAVL,SIAVR,SIBDL,SIBDR,SIBVL,SIBVR,SMBDL,SMBDR,SMBVL,SMBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,ADEL,ADER,AIML,AIMR,ALA,AVFL,AVFR,AVHL,AVHR,AVKL,AVKR,AVL,CEPDL,CEPDR,CEPVL,CEPVR,DVC,PVWL_or_R_1,PVWL_or_R_2,PVWL_or_R_3,PVQL,PVQR,RICL,RICR,RID,RIS,RMGL,RMGR,BWM-DL01,BWM-DL02,BWM-DL03,BWM-DL04,BWM-DL05,BWM-DL06,BWM-DL07,BWM-DL08,BWM-DR01,BWM-DR02,BWM-DR03,BWM-DR04,BWM-DR05,BWM-DR06,BWM-DR07,BWM-DR08,BWM-VL01,BWM-VL02,BWM-VL03,BWM-VL04,BWM-VL05,BWM-VL06,BWM-VL07,BWM-VR01,BWM-VR02,BWM-VR03,BWM-VR04,BWM-VR05,BWM-VR06,BWM-VR07,BWM-VR08
SMBVR,0,617,0,579,0,0,0,9,0,149,3,0,5,0,0,0,444,0,9,0,167,0,0,0,0,23,0,113,0,932,0,1,0,0,199,162,193,0,0,0,168,0,110,0,109,0,0,0,734,0,2604,130,846,412,0,0,4,0,210,0,84,0,0,0,0,0,142,0,217,10,21,0,0,9,165,123,1242,0,16,17,22,240,0,66,190,219,0,0,52,119,12,0,61,55,43,9,140,0,10,0,361,131,325,62,1,37,0,114,17,0,0,0,271,0,157,203,0,57,41,90,10,622,6,0,0,0,242,30,20,45,154,38,224,0,1547,9,803,254,83,182,2496,184,0,24,24,190,0,0,0,0,193,0,6,0,323,1,63,206,184,0,51,195,285,0,6,0,711,72,25,8,18,0,59,35,159,0,288,6,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,454,107,751,258,1624,428,2906,1412
SMDDL,0,2,0,0,0,0,6,62,181,1263,0,0,0,0,0,0,20,0,0,0,23,0,2,0,0,181,0,0,0,0,0,0,0,0,22,0,0,22,31,0,4,0,0,228,392,12,99,0,0,83,0,371,1,237,2380,68,148,0,137,0,30,11,364,18,0,102,77,0,0,0,292,0,53,0,0,34,0,144,472,14,5,0,40,375,9,11,25,0,0,0,0,0,0,0,10,595,492,47,245,0,0,0,0,4,426,499,0,0,3,0,258,0,7,137,6,6,1635,166,3,132,200,15,137,963,45,16,187,176,0,443,164,904,11,171,28,493,31,16,121,93,0,70,24,0,182,34,1745,0,124,292,0,0,80,0,59,13,87,4,0,98,167,150,32,3,587,49,0,0,0,12,69,3,6,429,198,0,363,166,77,28,0,49,0,91,0,122,0,175,0,353,134,651,128,313,68,151,0,284,4,20,0,0,112,0,20,0,0,0,0,0
SMDDR,1,0,0,0,0,0,105,0,669,213,0,0,0,0,0,13,0,0,0,7,0,0,0,0,0,86,0,0,0,0,0,0,0,0,1,0,0,5,56,12,0,0,2,392,121,32,0,0,18,0,185,6,386,1853,276,187,28,157,0,65,0,233,17,0,7,42,27,0,0,351,0,43,0,0,0,0,15,496,136,0,0,38,0,101,373,11,20,0,2,0,0,0,0,19,31,541,489,256,78,0,0,0,2,20,527,516,0,0,10,223,0,24,0,0,138,1397,8,3,168,192,174,172,7,948,72,51,357,31,49,164,277,33,774,24,180,28,581,4,43,0,117,42,24,182,0,1959,139,70,0,0,343,189,0,36,0,0,18,11,49,0,117,110,8,640,1,0,8,3,225,114,60,0,62,148,288,0,536,101,111,182,0,452,28,431,286,508,127,31,0,67,0,7,0,0,0,33,0,16,0,0,0,0,181,0,160,0,17,0,0,0
SMDVL,0,0,21,0,6,0,0,0,0,405,31,0,32,0,0,0,26,17,0,0,0,0,0,64,0,0,0,0,0,0,7,10,76,28,194,58,0,38,15,75,0,0,0,76,370,33,0,0,1,0,819,142,1728,717,269,2,216,16,0,0,0,42,14,0,185,0,176,0,0,10,169,6,43,0,0,59,24,336,217,7,35,4,3,334,6,24,0,0,0,0,0,0,124,12,7,638,598,44,215,0,0,14,38,4,633,491,0,0,0,157,0,71,0,0,76,983,160,0,354,101,135,144,0,338,0,56,524,61,158,108,282,479,968,1,465,156,108,94,19,41,17,0,190,34,1959,0,377,399,0,0,0,131,296,0,0,0,0,0,34,0,254,38,189,2,0,0,433,1,7,0,0,0,0,54,43,4,374,0,113,87,0,63,0,13,0,0,0,0,0,11,0,0,0,0,0,24,0,24,0,0,0,0,157,0,285,0,206,0,84,0
SMDVR,0,0,0,0,0,21,0,0,452,0,8,19,0,0,0,0,0,0,3,0,0,0,0,0,66,0,0,0,0,0,0,0,60,95,202,4,0,22,79,0,49,29,0,467,42,0,62,0,0,594,0,1392,106,283,923,95,551,0,111,0,0,14,24,377,0,229,0,0,0,223,65,18,5,0,3,0,47,174,394,0,2,0,12,14,424,0,33,40,0,0,0,3,0,0,10,652,449,367,66,0,0,11,9,7,480,508,0,0,34,42,169,0,241,162,0,238,1191,253,6,100,164,33,145,412,0,25,574,216,140,251,181,716,698,392,9,107,166,24,45,20,21,107,0,1745,139,377,0,0,345,49,0,356,108,0,0,0,48,7,0,72,85,239,246,0,0,654,0,3,0,0,0,8,0,183,50,31,425,137,0,13,0,0,0,0,0,0,0,100,0,71,0,9,0,0,0,75,0,442,109,313,98,65,63,0,21,0,0,0,0,0
URADL,0,0,118,0,0,0,0,0,0,0,0,0,12,0,0,0,0,55,0,70,0,40,0,37,0,0,50,0,4,0,11,60,19,0,0,0,0,4422,0,968,0,0,0,24,0,1487,0,30,0,0,0,0,0,0,0,0,0,809,0,483,0,2730,0,0,0,107,0,15,0,7,0,54,15,0,0,0,0,6,0,25,6,116,8,0,0,49,97,170,0,2,0,0,0,333,4,0,0,22,0,153,0,3,0,351,0,0,2058,0,0,3320,0,0,0,0,0,0,0,0,1027,0,0,283,0,683,442,1934,956,0,0,57,313,0,0,0,0,0,0,2,0,0,85,0,0,0,70,399,0,0,0,233,0,0,0,93,0,62,34,193,270,2,6,38,17,2010,0,0,0,7,86,104,70,52,0,101,32,50,4,24,0,5390,2442,1319,455,384,345,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
URADR,0,0,0,37,0,4,0,0,0,0,0,12,0,0,0,0,0,0,99,0,36,0,24,0,69,0,0,1,0,0,53,81,4,43,0,0,0,0,4660,0,796,0,0,0,0,0,1095,0,0,0,0,0,0,0,0,0,0,0,948,0,478,0,2875,0,0,0,17,0,10,0,5,15,19,0,0,0,0,0,0,65,0,17,26,0,0,0,103,0,160,0,0,0,0,375,14,0,0,0,47,0,147,0,2,169,0,0,0,1712,0,0,3559,0,39,0,71,0,0,1212,0,0,0,0,333,1027,46,826,886,0,0,358,5,0,0,0,0,0,0,0,0,85,0,0,0,124,0,0,345,0,0,0,827,0,0,0,100,39,223,78,0,121,0,0,22,0,1632,0,0,7,202,80,47,0,35,99,3,0,2,0,31,12,0,3,0,0,0,0,0,4043,1948,1144,1306,346,315,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
URAVL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,591,0,5594,0,54,0,0,0,1588,0,2,0,73,0,0,0,0,0,825,0,0,0,0,0,2519,0,118,0,0,0,0,75,0,0,0,0,0,0,0,26,39,18,0,0,0,5,0,0,0,0,0,0,91,0,464,129,0,0,91,0,0,0,55,0,362,11,3,2016,0,0,2,0,459,0,3862,0,0,24,431,0,0,0,2,1034,1405,1884,1946,1124,3,0,73,340,167,0,93,0,118,0,118,116,61,0,46,0,292,0,0,49,233,0,0,0,0,0,0,0,0,0,0,0,0,17,46,112,0,0,1008,0,108,0,0,0,0,0,12,47,7,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4242,3320,943,566,60,0,0,7,0,26,0,0,0,0,0
URAVR,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,755,0,6632,0,110,0,0,0,1667,0,0,0,61,0,0,0,0,0,866,0,0,0,0,0,1272,0,155,0,0,13,0,0,0,0,0,0,0,15,0,12,53,2,0,0,0,0,0,0,0,0,0,0,13,195,35,0,0,0,337,0,0,0,162,274,0,0,0,2228,0,0,106,0,75,0,2061,0,0,0,294,0,0,1160,28,1454,3695,705,1378,6,13,377,19,0,142,0,118,0,138,101,83,0,38,0,193,0,343,0,0,0,827,0,0,0,0,0,0,0,0,0,32,0,0,1,14,0,0,0,574,225,0,0,0,0,0,157,20,0,0,0,64,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,191,0,28,0,0,3280,3104,314,1554,60,409,0,56
ADEL,0,0,6,0,0,0,455,0,452,0,333,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,1107,1348,0,0,507,0,0,0,99,0,0,0,0,0,177,284,2,543,505,425,101,20,1905,0,0,0,0,0,0,0,952,161,0,0,0,0,89,0,0,0,0,0,82,656,0,13,334,12,47,85,106,0,41,0,20,0,96,21,162,475,38,0,0,0,13,0,386,837,0,0,0,0,0,1,130,0,1240,0,27,0,345,436,2,11,242,291,0,0,0,0,958,0,78,483,88,581,194,150,159,112,0,253,101,217,67,310,58,0,0,189,131,356,0,0,0,0,0,3643,0,0,57,75,237,215,5,219,383,391,62,0,86,0,201,283,0,0,111,0,5,0,0,216,0,0,0,8,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,329,0,0,0,0,0,0,0,0,0,0,0
ADER,0,0,0,0,0,0,0,817,0,485,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,184,489,1895,0,0,0,590,0,0,0,84,0,0,0,0,70,144,554,34,267,269,1,181,0,1734,0,29,0,0,0,0,135,838,0,0,0,0,0,39,59,0,0,0,324,289,3,13,32,421,0,161,0,189,0,75,8,0,301,306,233,229,0,5,0,0,0,53,892,324,0,0,0,0,0,89,0,3,0,836,0,37,471,610,4,0,164,397,2,0,0,980,0,0,244,50,562,0,421,28,233,118,180,0,154,67,459,6,61,6,80,0,296,108,0,0,0,0,3643,0,44,0,0,0,147,32,34,249,274,141,0,42,0,172,123,324,16,50,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,57,0,240,0,0,0,0,0,0,0,0,0,0,0,0,16,0,188,0,61,0,0
AIML,1917,0,333,0,0,0,529,0,29,0,78,407,4,3894,0,935,0,43,0,2025,85,1947,0,0,0,0,528,0,1495,0,455,74,0,0,0,0,0,69,0,213,0,0,0,65,0,95,0,137,0,1,0,0,0,0,34,0,0,314,0,340,0,67,0,169,0,98,0,3262,0,368,0,0,0,300,0,316,0,848,2,85,183,286,554,363,60,305,485,329,0,122,0,128,0,0,0,0,0,0,0,483,0,110,0,67,0,0,182,0,130,68,0,88,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,174,125,0,0,305,0,49,0,9,330,0,0,36,0,0,93,0,0,0,0,44,0,93,383,1143,2050,261,783,7,0,0,37,0,32,0,0,0,5,56,1156,0,185,0,118,4,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIMR,0,2071,0,384,0,0,0,245,0,100,47,48,301,0,3926,5,1220,0,34,25,2478,0,1912,0,0,2,0,482,0,1984,65,72,0,0,1,167,43,0,49,0,142,0,30,0,126,0,136,0,165,0,7,0,0,35,0,0,3,0,348,0,414,0,143,0,199,0,53,0,2695,0,359,0,0,0,236,0,412,0,653,116,143,602,181,118,157,419,144,2,477,105,59,0,259,0,0,0,0,0,0,25,404,0,23,53,0,0,0,256,117,0,77,0,99,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,4,0,0,88,0,0,80,167,0,86,2,4,0,0,323,59,0,0,0,0,100,0,0,0,0,93,0,167,1301,1060,981,159,0,7,0,0,54,0,46,0,15,84,122,0,1057,0,209,12,49,58,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALA,0,4,2299,1130,0,0,0,74,0,13,0,175,155,141,0,0,0,305,485,1109,1409,2771,2897,0,0,0,363,206,15,13,138,225,0,0,0,0,0,206,105,310,376,0,0,133,66,33,85,0,0,0,0,0,0,205,1,0,73,84,212,34,126,33,121,0,0,26,0,333,479,28,21,259,0,0,0,0,0,144,0,0,0,0,79,180,73,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,72,79,283,172,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,30,0,0,0,0,6,145,1,13,0,0,0,62,39,0,0,57,0,383,167,0,302,237,59,455,0,0,0,2,12,0,0,0,0,0,0,869,1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVFL,25,534,359,285,0,0,59,0,0,0,0,19,43,0,0,542,1347,0,0,1256,374,352,108,0,0,103,290,836,625,1688,0,0,0,0,158,0,0,76,84,161,116,0,0,59,14,94,224,0,0,94,0,0,0,0,5,0,0,279,42,266,374,77,78,0,0,358,155,214,160,1,0,0,0,1,0,0,22,134,52,0,4,166,424,4,0,364,413,2560,1174,0,0,51,0,0,0,0,0,0,0,331,605,0,0,28,0,0,1319,1084,0,102,29,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,293,0,9,97,0,147,0,0,365,63,87,18,0,48,34,223,0,0,75,0,1143,1301,302,0,5385,419,432,0,18,0,173,0,230,20,0,4,562,781,4469,697,42,0,218,0,1107,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVFR,597,178,23,79,1,0,92,0,0,0,0,30,54,0,0,676,56,0,0,138,1471,1069,54,0,0,8,281,745,931,603,0,0,0,0,71,0,0,61,36,299,143,0,0,48,22,145,115,0,0,19,0,63,0,0,7,10,0,184,114,179,136,76,89,0,0,508,27,339,30,3,0,0,0,58,0,30,0,190,224,15,32,64,559,102,98,159,315,3622,576,0,0,148,0,0,0,0,0,0,0,1225,206,4,0,25,0,0,2640,310,0,29,20,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,93,0,17,50,0,84,0,0,97,206,4,11,0,7,193,78,0,0,237,147,2050,1060,237,5385,0,288,261,0,290,0,4,1,234,0,0,0,605,1699,2724,1331,59,0,147,0,1160,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVHL,13,1926,0,285,0,3,543,0,54,0,1152,15,1,0,0,184,375,0,0,552,0,68,0,0,1,157,0,35,1,406,0,0,1,0,585,66,22,427,0,0,403,0,195,56,0,356,0,0,198,0,0,0,4,0,0,115,14,49,0,179,1098,449,0,0,292,0,757,0,5,0,0,519,0,0,34,0,95,388,464,630,780,1149,39,166,0,3301,453,583,34,441,1728,0,4899,285,173,13,10,0,0,399,416,0,66,69,0,129,403,951,1313,196,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,47,0,154,0,201,295,56,0,17,0,184,0,49,34,0,270,0,0,32,215,32,261,981,59,419,288,0,198,181,0,161,208,0,0,27,118,416,296,58,26,0,93,148,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVHR,1812,73,67,15,0,0,0,1081,0,30,910,1,2,0,0,355,106,0,0,0,208,0,169,0,0,654,102,0,626,0,0,0,0,2,308,0,0,44,169,373,0,249,0,0,1,1,138,177,0,0,0,42,0,0,0,0,501,0,0,957,156,34,204,140,0,427,1,59,0,1,0,0,412,102,0,95,1,266,280,682,611,56,1455,10,187,625,3363,285,520,2406,12,4895,235,1,0,5,14,0,0,1636,366,65,0,10,261,0,296,291,1427,0,59,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,9,0,331,0,9,76,2,0,306,0,98,0,0,72,2,121,0,0,5,34,783,159,455,432,261,198,0,1,109,0,0,142,0,0,0,43,162,43,0,8,23,442,303,2,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVKL,0,0,0,0,0,0,0,0,2,361,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,184,12,44,45,0,2,13,12,6,31,4,42,240,46,0,81,128,338,2,29,124,29,0,3,0,0,18,8,285,83,17,45,3,0,653,395,0,0,33,0,15,237,214,110,237,31,41,0,869,189,0,0,0,0,7,29,86,123,0,2174,0,24,47,23,0,0,719,875,20,182,501,0,0,49,10,8,10,0,60,21,224,95,0,0,566,110,0,0,0,0,0,1,960,852,86,10,398,488,535,370,23,28,83,22,466,135,226,51,167,117,254,85,6,0,17,0,219,249,7,0,0,0,0,181,1,0,2061,2027,60,0,28,57,1264,0,0,0,0,0,63,0,30,592,26,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVKR,0,0,0,0,0,0,0,0,400,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,39,93,16,84,37,0,0,61,12,28,21,88,34,49,169,0,0,330,55,29,44,254,17,0,16,0,0,46,87,84,271,23,2,0,8,381,427,0,0,6,55,94,41,43,288,50,148,0,45,483,782,0,0,0,0,28,0,548,6,0,2087,1,4,6,80,0,0,727,301,36,422,410,0,0,1,51,18,0,19,47,12,146,324,0,0,259,446,0,0,1,0,0,7,936,685,0,133,322,442,558,365,58,46,27,32,280,297,92,195,150,110,38,239,38,0,46,1,383,274,0,7,0,18,290,0,109,2061,0,3141,2,0,1,121,884,0,0,0,64,0,67,30,12,822,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVL,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,88,238,5,9,146,57,63,61,131,110,184,213,0,0,12,61,0,0,418,112,44,68,0,0,100,188,322,426,0,1,0,0,212,204,0,0,1,1,0,23,13,0,22,0,3,0,127,72,0,0,0,0,0,0,0,27,0,2833,0,0,162,161,0,0,174,932,103,64,60,0,0,122,93,156,0,0,172,91,237,303,83,65,83,23,0,0,11,0,0,0,460,506,0,0,0,548,0,188,0,3,0,210,13,299,2,285,32,8,189,246,17,22,112,14,391,141,0,0,0,0,0,161,0,2027,3141,0,4,9,23,186,932,0,0,0,0,0,0,0,60,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEPDL,1,0,0,0,0,0,852,0,0,0,0,0,1,0,0,17,0,12,0,23,0,0,0,60,0,0,0,0,0,0,4,34,2,0,0,0,0,2284,0,0,0,0,0,1197,0,1150,0,0,0,0,0,0,2,0,0,0,0,893,0,1394,0,1441,0,0,0,131,0,0,0,0,0,57,23,0,0,0,0,7,0,5,3,92,0,0,782,16,21,55,0,0,0,0,0,1125,0,463,68,223,0,105,0,0,0,385,0,125,316,0,0,1798,0,71,0,0,0,47,2,29,589,540,88,769,1,1,0,0,0,0,599,384,317,0,247,16,0,0,22,184,0,1,719,7,0,3,640,2,0,2010,0,0,0,62,0,37,0,2,173,4,208,0,60,2,4,0,0,0,0,16,207,83,35,22,0,370,337,0,277,587,0,1050,167,658,876,1554,2269,3700,3768,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0
CEPDR,0,0,0,4,0,39,0,492,0,106,0,56,0,0,0,0,8,0,24,0,53,0,0,0,216,0,0,0,0,0,62,63,1,14,0,0,0,0,2310,0,15,0,0,0,1176,37,889,0,0,0,0,0,0,0,0,0,0,0,1112,0,1549,0,1120,0,0,0,378,0,0,0,1,46,88,0,0,0,0,0,11,40,28,4,69,629,0,0,43,0,111,0,0,0,0,959,2,183,443,0,260,0,46,0,0,226,191,0,0,241,0,0,1224,0,129,0,0,154,4,502,104,74,590,68,778,0,0,0,0,579,0,667,381,142,0,0,88,0,0,71,204,885,56,0,6,587,1,0,0,0,1632,0,0,0,42,0,54,12,0,1,0,142,0,0,9,0,0,0,0,30,311,62,74,0,0,244,321,0,199,0,408,0,0,25,0,111,0,75,0,891,50,553,538,1810,1414,3660,3890,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0
CEPVL,0,0,0,0,39,0,1277,0,0,0,0,0,121,149,0,7,0,183,0,171,0,166,0,120,0,241,0,0,0,0,4,64,0,269,0,0,0,0,0,0,0,1518,0,1062,0,0,0,985,0,361,0,0,0,0,0,225,0,317,0,57,0,0,0,1293,0,219,0,20,0,0,0,0,58,1,0,0,0,0,0,154,7,0,84,0,801,0,19,227,0,0,0,0,0,1685,33,565,31,318,0,97,0,0,0,255,0,68,757,0,0,0,0,201,0,1596,0,0,150,753,0,624,95,0,283,0,0,0,0,0,308,382,144,0,0,170,0,282,0,0,89,3,0,649,0,49,0,0,654,0,0,1008,0,86,0,32,0,0,230,234,0,0,28,1,23,0,0,0,0,85,16,227,172,205,0,599,200,102,323,336,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,958,117,825,485,2117,1516,2801,0,0,0,0,0,0,0,0
CEPVR,0,0,0,0,0,16,0,1882,0,0,0,0,0,0,492,0,5,0,285,0,303,0,156,0,7,115,0,0,0,0,39,75,314,0,3,0,0,0,0,0,18,0,502,0,1042,0,0,0,581,0,264,1,0,0,0,0,25,0,811,0,550,0,0,0,610,0,14,0,0,11,0,53,0,0,45,0,0,0,0,202,219,0,0,659,53,0,0,0,220,0,60,0,0,1331,76,78,385,0,495,0,132,0,151,2,61,0,0,629,6,0,0,0,322,0,925,114,0,0,726,119,779,223,0,0,0,0,2,381,0,38,307,0,0,0,244,0,264,19,58,0,0,0,711,0,8,433,0,0,0,0,574,0,172,0,46,0,20,0,27,0,57,121,186,0,0,0,0,44,157,217,190,0,314,453,718,0,203,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939,607,732,927,2033,1991,2249,2197
DVC,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,267,275,25,37,109,343,407,208,310,1126,684,4,93,34,62,148,87,0,0,305,230,0,0,27,1,0,13,207,105,395,491,662,270,0,36,0,0,443,534,0,3,0,0,119,170,471,199,166,41,9,8,103,96,0,0,0,0,0,35,0,122,0,2890,53,50,592,459,0,0,1092,1165,308,99,66,0,0,259,4,35,0,0,123,58,50,263,0,0,4,0,0,0,0,0,0,11,295,259,0,0,0,69,0,30,0,0,0,0,0,10,4,72,0,3,1,3,7,7,108,225,201,123,0,0,0,0,0,118,0,1264,884,932,16,30,85,44,0,0,0,0,0,0,7,0,101,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVWL_or_R_1,0,0,0,0,0,0,2179,3372,33,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493,0,0,0,0,0,0,0,0,168,0,62,340,245,0,5,0,0,0,0,72,189,0,0,0,17,10,99,0,0,535,986,107,100,0,0,93,314,0,0,3,149,0,14,0,0,0,0,0,1,0,0,0,0,347,192,269,68,0,5,369,706,573,738,147,34,0,36,3294,0,0,0,0,0,197,134,0,0,0,0,0,170,136,0,167,157,114,60,0,0,8,99,0,70,0,44,0,0,0,0,0,0,0,17,50,53,0,20,0,152,0,16,85,0,7,85,0,25,0,225,7,0,86,202,0,0,283,324,0,15,0,4,0,416,43,0,0,0,207,311,16,157,0,0,2597,2221,0,163,5,537,22,101,0,214,0,0,0,10,0,12,0,54,0,16,0,58,0,98,25,501,0,0,0,0,0,0,0,120,99,6,150,0,115,0,0
PVWL_or_R_2,0,0,0,0,0,0,744,1089,0,0,0,0,0,0,0,119,90,0,0,0,0,0,0,0,0,2247,0,1,0,0,0,0,0,0,43,234,101,170,101,0,0,0,0,0,0,26,48,0,0,0,0,3,0,0,0,603,524,0,0,0,6,29,169,0,0,0,55,6,85,0,0,0,0,0,24,0,0,3,0,99,112,89,138,0,2,1269,825,3430,5358,230,40,0,29,271,0,0,0,0,0,380,1583,0,0,0,0,55,499,243,0,43,57,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,36,140,2,0,0,8,12,114,0,0,104,80,0,0,0,16,5,84,0,562,605,296,162,0,0,0,83,62,227,217,0,2597,0,6888,20,457,0,189,91,4,735,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0
PVWL_or_R_3,2,0,0,0,0,0,765,1535,0,0,0,11,0,2,17,160,2,0,0,0,0,45,0,0,0,2068,16,0,0,0,0,0,0,0,25,153,20,93,67,0,2,0,0,0,0,19,75,0,0,0,15,6,0,0,0,435,466,0,4,0,0,12,247,0,0,0,44,143,131,0,0,0,0,0,1,0,0,1,0,86,74,0,18,1,21,774,1493,4809,4659,11,0,0,0,192,0,0,0,0,0,1694,551,0,0,18,5,124,521,47,0,31,79,18,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,83,54,9,0,4,18,69,60,0,0,70,47,0,0,0,50,56,122,0,781,1699,58,43,0,0,0,35,74,172,190,0,2221,6888,0,300,775,2,192,100,0,266,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
