neuron,ADFL,ADFR,ADLL,ADLR,AFDL,AFDR,ALML,ALMR,ASEL,ASER,ASGL,ASGR,ASHL,ASHR,ASIL,ASIR,ASJL,ASJR,ASKL,ASKR,AUAL,AUAR,AWAL,AWAR,AWBL,AWBR,AWCL,AWCR,BAGL,BAGR,DVA,FLPL,FLPR,IL2DL,IL2DR,IL2L,IL2R,IL2VL,IL2VR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,SAADL,SAADR,SAAVL,SAAVR,URBL,URBR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,ADAL,ADAR,AIAL,AIAR,AIBL,AIBR,AINL,AINR,AIYL,AIYR,AIZL,AIZR,AVAL,AVAR,AVBL,AVBR,AVDL,AVDR,AVEL,AVER,AVJL,AVJR,BDUL,BDUR,PVCL,PVCR,PVPL,PVPR,PVR,PVT,RIAL,RIAR,RIBL,RIBR,RIFL,RIFR,RIGL,RIGR,RIH,RIML,RIMR,RIPL,RIPR,RIR,IL1DL,IL1DR,IL1L,IL1R,IL1VL,IL1VR,RIVL,RIVR,RMDDL,RMDDR,RMDL,RMDR,RMDVL,RMDVR,RMED,RMEL,RMER,RMEV,SIADL,SIADR,SIAVL,SIAVR,SIBDL,SIBDR,SIBVL,SIBVR,SMBDL,SMBDR,SMBVL,SMBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,ADEL,ADER,AIML,AIMR,ALA,AVHL,AVHR,AVKL,AVKR,AVL,CEPDL,CEPDR,CEPVL,CEPVR,DVC,PVQL,PVQR,RICL,RICR,RID,RIS,RMGL,RMGR,BWM-DL01,BWM-DL02,BWM-DL03,BWM-DL04,BWM-DL05,BWM-DL06,BWM-DL07,BWM-DL08,BWM-DR01,BWM-DR02,BWM-DR03,BWM-DR04,BWM-DR05,BWM-DR06,BWM-DR07,BWM-DR08,BWM-VL01,BWM-VL02,BWM-VL03,BWM-VL04,BWM-VL05,BWM-VL06,BWM-VL07,BWM-VL08,BWM-VR01,BWM-VR02,BWM-VR03,BWM-VR04,BWM-VR05,BWM-VR06,BWM-VR07,BWM-VR08
RICR,0,0,0,0,0,0,51,223,0,0,0,223,0,160,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,266,0,0,175,149,0,99,44,230,0,74,605,435,412,374,91,101,469,570,889,1787,77,183,10,12,78,9,1325,926,0,10,24,26,0,0,0,0,0,126,981,732,75,78,487,369,20,64,121,112,59,97,28,246,0,154,666,3,4,0,0,0,0,9,0,5,0,73,74,102,266,0,3,39,0,87,76,82,326,383,223,57,405,55,30,62,0,0,0,0,111,649,724,1396,1026,1081,1637,733,337,317,52,642,302,627,191,160,202,262,60,197,0,0,0,244,0,25,0,33,47,6,325,294,634,803,14,0,89,3065,0,575,94,193,244,23,0,0,0,0,0,733,0,3,0,5,0,98,0,976,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RID,2,296,64,0,0,0,1451,0,0,0,59,0,777,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,149,1782,0,0,1,0,0,0,0,0,0,0,35,0,99,0,31,29,339,261,358,0,14,0,236,0,162,0,826,0,63,0,5,199,0,0,0,0,178,11,1571,0,1062,1910,1015,3678,224,0,14,3727,1033,0,5872,0,2022,0,140,5,0,0,1,0,225,0,0,3,0,148,0,0,0,173,0,0,0,0,1,0,697,372,0,0,0,0,37,3,0,0,0,180,32,8,1310,0,808,149,1302,2981,307,0,521,0,174,57,19,0,12,0,0,0,0,0,799,0,0,0,362,0,28,24,0,0,114,0,0,329,0,1822,575,0,0,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIS,0,12,0,0,0,14,0,3,0,0,0,0,37,102,0,0,0,0,0,0,9,130,0,0,0,0,0,0,1,0,1,128,295,0,6,0,0,0,1,54,66,30,52,136,120,12,104,5,1,0,0,92,1,77,66,187,227,0,0,0,20,72,18,14,21,119,364,0,0,0,0,78,155,13,0,279,249,288,218,0,127,146,55,0,1,67,412,1,29,726,842,0,10,5,93,93,269,227,0,0,4,0,33,0,0,0,0,276,93,0,52,427,391,0,0,0,42,0,44,87,34,0,36,0,5,5,0,0,19,0,169,389,493,535,401,0,1,0,0,103,0,0,91,0,4,0,1086,762,1820,257,179,195,290,127,0,3,123,94,0,0,179,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMGL,0,0,113,0,0,0,360,0,0,0,1,0,519,0,0,0,81,0,671,0,0,0,169,0,253,0,0,0,0,0,108,0,0,0,0,262,0,0,0,16,0,0,0,0,0,619,130,295,111,5,0,546,0,0,0,0,0,539,0,72,0,0,389,0,0,16,0,0,0,55,139,163,0,0,134,322,52,0,148,1084,0,43,0,29,0,0,38,31,159,16,0,2391,0,481,0,0,11,167,0,0,0,0,0,127,0,0,0,0,360,48,29,912,2061,508,136,0,1,0,0,162,117,355,0,840,448,458,177,708,0,433,0,493,82,1,630,0,0,0,0,0,0,959,0,0,0,75,478,322,96,4,0,134,0,27,1924,0,207,193,882,179,0,0,0,0,0,807,0,2542,0,1145,0,0,0,0,0,0,0,0,0,14,0,1691,0,8237,0,0,0,0,0,0,0,0,0,0
RMGR,0,0,0,174,0,0,0,655,0,2,0,48,0,759,0,0,0,423,0,776,0,0,0,84,0,475,0,0,0,0,44,0,34,0,0,0,338,0,0,0,54,0,0,0,0,294,467,105,617,0,144,0,481,0,0,0,0,0,467,0,246,394,8,0,0,0,0,0,25,254,42,2,297,184,0,59,327,261,0,0,1114,0,259,0,3,339,9,133,13,0,119,0,1599,0,416,0,128,5,0,0,0,0,0,0,158,0,0,430,0,161,62,1901,760,98,529,0,0,0,0,340,29,0,121,68,691,183,362,2,483,0,425,138,504,561,0,0,0,0,0,0,0,0,1366,0,44,0,359,433,48,0,45,0,174,43,0,2944,47,244,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,3990,0,14,0,0,0,0,0,0,0,0,0,0,0,965,0,4146,0,1076
BWM-DL01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0,0,421,0,17,0,0,0,0,0,105,1143,0,0,166,0,261,21,220,768,0,0,0,0,0,0,12,0,0,651,0,0,0,0,0,0,4151,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,0,0,0,0,0,10,23,0,0,0,0,0,4706,9936,15,1204,0,7310,0,1029,0,1226,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DL02,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,160,0,0,0,138,0,40,0,0,0,0,0,0,0,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,911,0,0,285,0,935,0,0,0,0,0,0,704,188,393,185,0,0,10,2092,104,0,0,0,0,0,0,3,0,0,131,0,0,0,0,0,0,3135,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,39,0,0,0,0,0,0,0,0,0,0,4706,0,0,10743,0,65,0,0,0,0,0,0,0,0,0,0,0,3896,0,2222,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DL03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,438,1554,0,0,117,0,542,0,0,850,0,0,0,0,0,0,35,0,0,762,0,0,188,390,103,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,707,425,0,0,0,0,0,7,0,0,0,0,0,9936,0,0,0,31099,0,13370,0,5024,0,2167,0,466,0,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DL04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,17,0,3,0,0,0,0,0,110,0,2313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,0,0,0,0,0,208,1,0,0,0,0,109,0,0,0,0,0,1,1901,724,773,41,60,0,0,13,0,0,48,0,0,0,65,320,0,0,465,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2216,0,5,0,0,0,0,0,0,0,0,807,0,15,10743,0,0,0,17905,0,7950,0,0,0,0,0,0,0,0,0,10,0,453,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DL05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1901,0,0,888,0,1819,0,0,4,0,0,0,0,0,0,70,0,0,1177,0,0,58,948,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978,595,0,0,0,0,0,28,0,0,0,0,0,1204,0,31099,0,0,0,27339,0,395,0,120,0,0,0,14353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DL06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,118,876,1839,432,0,350,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4974,0,0,0,0,0,0,0,0,0,0,2542,0,0,65,0,17905,0,0,0,49334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DL07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,226,1000,187,0,0,34,284,234,0,0,0,0,0,0,0,0,0,3612,0,0,4070,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3826,0,0,0,0,0,0,464,733,0,0,0,0,7310,0,13370,0,27339,0,0,0,0,0,0,0,0,0,33491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DL08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,0,0,0,0,0,0,0,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,6,54,122,0,342,0,0,0,0,0,0,0,0,0,0,2100,0,0,2193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5905,0,0,0,0,0,0,0,0,0,0,1145,0,0,0,0,7950,0,49334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DR01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,0,0,0,0,1,0,0,55,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,0,0,551,0,0,0,0,0,4,934,489,0,0,0,151,318,315,95,1135,0,0,0,0,0,0,0,0,518,5,0,0,278,102,99,136,0,3608,0,0,0,0,0,0,0,0,0,0,0,0,7,80,0,0,0,0,0,4,3,0,0,0,0,1029,0,5024,0,395,0,0,0,0,2042,13900,0,3877,0,3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DR02,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,77,0,0,0,39,0,3,0,0,0,0,0,0,0,460,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,406,0,790,0,0,0,0,1021,0,81,83,0,167,18,1887,43,26,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,3401,0,4,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,0,1,10679,0,120,0,80,0,0,0,0,0,0,0,0,0,3534,0,278,0,0,0,0
BWM-DR03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,2,1652,605,0,0,0,64,810,1,3,292,0,0,0,0,0,0,0,0,764,0,0,0,502,0,0,105,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,773,0,0,0,0,0,3,5,0,0,0,0,1226,0,2167,0,120,0,0,0,13900,1,0,0,25100,0,8304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DR04,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,11,0,0,0,0,0,0,0,101,0,2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,28,3,0,0,0,0,0,0,0,146,0,0,0,0,0,3,0,4,0,0,0,0,1231,19,991,426,67,10,0,0,0,0,104,0,0,0,0,0,0,325,365,0,0,0,111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2076,0,160,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,10679,0,0,0,15858,0,15843,0,0,0,0,0,0,0,0,0,181,0,2540,0,0,0,0
BWM-DR05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1657,22,0,0,0,989,1574,0,0,0,0,0,0,0,0,0,0,84,2204,16,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2040,0,0,0,0,0,230,98,0,0,0,0,0,0,466,0,0,0,0,0,3877,0,25100,0,0,0,20441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DR06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,2,0,0,0,0,0,41,0,618,0,0,0,0,0,1,0,0,0,0,0,0,530,97,981,1396,360,41,0,0,0,0,10,0,0,0,0,0,0,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4658,0,0,0,0,0,0,0,0,0,0,3990,0,0,0,0,0,0,0,0,0,120,0,15858,0,0,0,39176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DR07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,505,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,819,195,212,0,0,18,1,0,0,0,0,0,0,0,0,0,0,165,357,1261,106,0,0,0,41,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3012,4099,0,0,0,0,0,2659,976,0,0,0,0,0,0,649,0,14353,0,33491,0,3045,0,8304,0,20441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-DR08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,53,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1390,2288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7066,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,80,0,15843,0,39176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWM-VL01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,58,0,0,432,0,0,0,0,0,0,281,0,0,0,135,0,0,0,543,433,359,45,115,182,0,0,0,0,0,0,0,0,0,0,271,0,148,27,34,142,0,0,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,9693,0,256,0,0,0,2056,0,869,0,0,0,0,0
BWM-VL02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,237,0,72,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,324,0,0,0,0,1319,0,202,0,0,0,196,18,227,127,2,589,1,28,2287,5,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,38,0,3426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,21,3896,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1465,0,0,7385,0,1203,0,429,0,0,0,0,0,0,0,0
BWM-VL03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,370,188,0,0,18,961,980,250,20,363,307,0,0,0,0,18,0,0,0,0,0,476,0,91,0,12,495,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9693,0,0,0,24789,0,20351,0,927,0,1398,0,0,0,0,0
BWM-VL04,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1633,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,8,0,0,0,0,0,0,0,0,278,0,0,0,0,0,137,0,0,0,0,0,66,0,1167,501,0,1149,0,0,2,0,0,0,89,0,627,0,0,0,6,0,729,0,8,0,0,270,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1661,0,0,0,0,0,0,0,0,1691,0,0,2222,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,7385,0,0,0,23549,0,20850,0,0,0,0,0,0,0,0
BWM-VL05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,821,0,0,1,1324,2699,0,0,0,46,0,0,15,0,419,0,0,0,0,0,2587,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3741,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,24789,0,0,0,32546,0,0,0,0,0,0,0,0,0
BWM-VL06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,0,0,0,0,0,298,0,0,0,0,0,1,0,1987,1429,0,91,0,0,0,0,0,0,562,0,1496,0,0,0,2,0,1017,0,10,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,0,0,0,0,0,0,0,0,8237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203,0,23549,0,0,0,39350,0,0,0,0,0,0,0,0
BWM-VL07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2594,4,0,0,2147,0,867,0,0,0,0,0,0,557,0,1685,0,0,0,0,0,2383,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3061,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20351,0,32546,0,0,0,0,0,0,0,0,0,0,0
BWM-VL08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,506,0,0,0,0,0,0,0,0,22,0,504,0,0,0,0,0,2879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,20850,0,39350,0,0,0,0,0,0,0,0,0,0
BWM-VR01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,7,0,0,0,0,0,0,0,0,0,0,0,886,0,0,0,0,0,0,905,0,0,0,127,0,0,622,103,331,110,71,67,0,0,0,0,0,0,0,0,0,0,0,273,25,68,74,2,0,0,0,4268,0,0,0,0,0,0,0,0,0,0,0,0,0,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2056,0,927,0,0,0,0,0,0,2020,11151,0,942,25,3290,0
BWM-VR02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,33,0,64,0,0,0,39,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,0,0,0,1236,0,783,0,0,19,407,125,139,859,3,0,1766,151,19,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3534,0,181,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,0,10518,0,0,0,1926
BWM-VR03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,106,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,49,63,37,1,448,0,0,1419,155,394,0,0,517,0,0,0,0,0,3,0,0,0,0,0,515,16,134,768,128,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,25,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,0,1398,0,0,0,0,0,11151,0,0,0,30492,0,8928,0
