,ADF,ADL,AFD,ALM,ALN,AQR,ASE,ASG,ASH,ASI,ASJ,ASK,AUA,AVM,AWA,AWB,AWC,BAG,DVA,FLP,IL2D,IL2L/R,IL2V,OLL,OLQD,OLQV,PLN,SAAD,SAAV,SDQ,URB,URX,URYD,URYV,ADA,AIA,AIB,AIN,AIY,AIZ,AVA,AVB,AVD,AVE,BDU,DVC,PVC,PVP,PVR,PVT,RIA,RIB,RIF,RIG,RIH,RIM,RIP,RIR,IL1D,IL1L/R,IL1V,RIV,RMDD,RMDL/R,RMDV,RMED,RMEL/R,RMEV,RMF,RMH,SIAD,SIAV,SIBD,SIBV,SMBD,SMBV,SMDD,SMDV,URAD,URAV,ADE,AIM,ALA,AVF,AVH,AVJ,AVK,AVL,CEPD,CEPV,HSN,PVW,PVQ,RIC,RID,RIS,RMG,BWM01D,BWM01V,BWM02D,BWM02V,BWM03D,BWM03V,BWM04D,BWM04V,BWM05D,BWM05V,BWM06D,BWM06V,BWM07D,BWM07V,BWM08D,BWM08V
RMEL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.357208622155242,6.782914342445178,6.3980506587425205,6.735612729223869,6.48350110908778,6.413824895846655,0.0,0.0,0.0,0.0,6.196740457985515,1.1205759453391977,4.884397393532272,5.137738109280247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.298426316101184,0.0,5.346693921127925,0.0,0.0,0.0,6.033848401993428,0.0,6.462894757998579,0.0,5.709170079995033,6.48682019835525,0.0,6.539458764946165,0.0,6.566569542007795,5.028736751658119,6.497686145453279,0.0,5.471781587940055,6.602612877155633,5.589401481057107,6.733748907212925,6.384599564439113,6.746422437922778,4.939602452207798,6.402620992691378,0.0,0.0,0.0,1.4101496404594247,0.0,0.0,4.661948833032148,5.3533464607909345,6.787708836985957,6.763922509880762,6.673856045720979,0.0,0.0,0.0,0.0,0.0,4.518678992942725,6.058231759554659,0.9260504167945478,1.9398479785139564,0.0,0.0,0.0,0.0,0.0,6.475865315442377,0.0,5.1657346340805015,5.034935718962796,6.806932882353319,6.757388958990286,2.4035286749683853,0.9814942240500563,5.868924694777366,5.836570602333133,0.0,0.0,1.4084364272419545,1.6884020426847706,0.0,0.0,0.0,0.0
RMEV,3.282179582076168,0.0,3.3198496287204393,0.0,0.0,0.0,0.0,0.0,3.4103948176210768,0.0,0.0,0.0,5.6398763166893255,0.0,0.0,0.0,1.6222926047791661,5.218152397049611,3.103329224838836,0.0,5.700447505272408,5.960545007091454,5.8854769947224,6.55421940566088,5.290020363172535,5.684441286506694,0.0,0.0,1.679142165980208,1.813950725257764,1.1932611988722701,0.0,0.0,5.74848743103767,0.0,0.0,5.697636415230138,1.7876197676528935,2.765800516741057,1.7901710298661975,0.0,3.7164906179763295,0.0,5.50425781533322,0.0,3.955102906738174,0.0,0.0,0.0,6.101005587684386,2.8709809052956636,6.379628562685443,0.0,5.903025480438994,6.410628734094935,5.906652793493383,5.610746165476634,4.891529650320155,5.722742790091634,1.7159951068946018,6.1214747927730455,3.7590155364779334,6.35679756673916,0.0,6.142916226993369,6.808893334143001,6.746422437922778,4.245414573895215,0.0,3.3868946980560253,4.885879024662489,3.2524207930530444,5.170490588782363,3.570793788718362,1.5671893283519758,6.198668705345596,6.105069950822373,6.725524937826866,6.191061053533208,6.492079256801817,0.0,0.0,0.0,0.0,0.0,0.0,3.33148750306322,6.106732637740589,3.422890769456199,6.109603209672457,0.0,0.0,0.0,1.7237137170094607,3.271579188589378,6.567319954308076,0.0,5.891357864206864,5.446670098948576,0.0,3.6460464335885434,5.626613382956184,5.9682312325472076,0.0,0.0,4.708549048089818,5.70391240961531,0.0,1.2006866637759874,1.4797775646100877,3.579860981528924,0.0,0.0
RMF,0.0,0.0,1.274056026456006,2.8452667636082993,6.122102069461498,0.0,4.602854966524072,0.0,0.0,0.0,0.0,0.0,1.6626745206428868,0.0,0.0,0.0,1.3757015994549358,6.573030140979967,1.872088468427236,5.434245554571858,4.170909025541415,1.7580526164212265,4.280411365065737,6.22815598094343,4.592889309023305,5.433117126798358,6.1420374434705485,6.899151063359814,6.843938575311035,6.087692963753173,6.006736996868579,0.0,4.508173664666654,5.439976241261028,3.501594643666602,0.0,6.5294318342689195,6.093947461264427,1.517556072037398,2.6634107554585835,6.167700287381244,5.37236848033164,1.537453315989258,4.927994978145889,0.0,6.1732701649140544,0.0,1.355317660104623,2.5357468346105807,6.751435333754565,5.6287482605588615,4.714086427807185,0.0,6.803565745021402,3.281447650806521,6.766419347742308,0.0,0.0,2.9677545566834698,6.048459410968767,2.7731325246839424,6.363979720110579,5.198382084300753,7.102310623322687,5.606035603528686,4.219986966880387,4.939602452207798,0.0,5.632984531257591,6.850907925238519,5.413915518867715,5.059972539002004,0.0,4.7606290729578085,5.37464458301898,5.753833318130385,3.939231345504703,5.503924772572365,0.0,1.1609578612029179,6.252292934229533,0.0,0.0,0.0,1.62189868663869,0.0,6.935384077639789,6.014595051439961,6.352069584169986,5.95130065258493,0.0,2.617472997645667,0.0,5.702028700310664,3.5589692411482825,6.021727878782163,6.869451112670465,0.0,0.0,5.911841176798272,6.066032369319379,0.0,0.0,6.013739025839002,6.053273308117802,0.0,0.0,4.956352249284784,5.169275195734933,0.0,0.0,3.3096103858805717,2.855716250564645
RMH,0.0,0.0,0.0,0.0,6.602536766212162,1.7270905905198204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8100250185173132,4.649570688090173,0.0,5.170758274717521,5.795094254120421,4.949685195110308,5.271590989727695,6.1528325476490835,6.2057814961262485,6.521391218440037,5.930811885168882,6.15014842050681,6.3722929965645925,6.5317324241168455,1.6076072151010348,1.0680399942186416,0.0,4.285784736870838,0.0,5.908928724256338,0.0,0.0,0.0,6.227472287384704,4.381519655002255,1.6772707571101233,4.977357225059603,0.0,0.0,3.551408460136409,0.0,0.0,4.571180002615478,0.7670099985546605,0.0,0.0,6.335349444183805,0.0,3.8236073165133377,0.0,0.0,6.339595821835549,6.8348392938859766,6.297305243818073,6.26648489371481,6.161854734906629,6.943537735963559,6.108115135436948,1.3616445249789055,6.402620992691378,3.3868946980560253,6.850907925238519,5.996731606154673,5.25211529554664,6.3103150291126875,6.519001728009704,6.375171032197348,5.5926302626757005,5.733510084511153,6.435422578116726,6.111335732624302,5.860162909011707,5.991938273044608,6.5240277387709,0.0,0.0,0.0,0.0,0.0,5.756281238621607,0.0,6.3562628602742635,6.19759006900351,0.0,3.205238146068648,0.0,7.064584670632704,1.9298132281890599,0.9676966623306479,6.544292946713914,0.0,1.588008869230679,5.94302646883508,5.787747893948592,0.0,0.0,5.224025228478396,5.001781068948957,1.4262512003176095,0.0,1.4316356368683973,1.694142100286924,1.285777498810423,0.0,0.0,0.0
SIAD,1.1813560147834252,1.412849295893776,0.0,6.230272727818758,6.265422261976852,2.680148032787559,0.0,0.0,0.0,0.0,3.4544430421242622,1.0,0.0,0.0,0.0,0.0,0.0,4.3769014028069995,6.421251145702506,1.2775029709020786,3.38842807373406,1.3231386374513272,5.227492417338076,1.5501025077106456,5.285537686510717,0.0,0.0,6.0591466254198165,5.72390183070467,5.7133836711562145,3.202919293551749,5.170621285133392,5.113528640518417,5.336663387607945,5.385450282434095,0.0,6.3515640522102474,4.431923259708849,0.0,5.857158105304443,6.097452396692449,4.593443713400672,5.5588113245864905,6.052807137288958,0.0,1.9555865944983692,1.303185343080392,5.141376937284486,0.0,4.704027845071296,6.482966605397354,5.711632939433447,0.0,6.0557846730289215,2.9005341733410983,6.283425286738352,1.3304086918974982,0.0,0.0,1.4049479493492327,5.079612194832069,5.291536858405455,6.312702182430466,6.481239916983402,6.017444061339529,0.0,0.0,4.885879024662489,5.413915518867715,5.25211529554664,5.767992673907531,6.480822134142428,6.5853592022624765,6.386399433289458,6.778616709948371,5.338107813422858,6.538246110394231,6.7681011251973615,0.0,5.159123165324062,5.2086007617348224,5.359837115540768,3.2134605490316157,3.118292140838745,5.037012148072183,2.5696095521682563,6.5412713242224365,5.896886357243823,5.589190716684094,0.0,0.0,0.0,1.1087786203095837,6.332402047677949,0.0,5.222269692475225,5.730419800701607,0.0,0.0,0.0,0.0,0.0,0.0,1.4168066674362978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIAV,3.502482462963609,0.0,0.0,0.0,0.0,5.193450735772905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.738422447810574,0.0,3.232809222111085,0.0,4.518675979961448,6.774532730670244,5.666218867891238,0.0,1.4993449078956758,5.010360898147525,5.400187163189777,0.0,5.222161955678196,6.601958809363236,3.267758707301546,5.615559615578999,5.722060943213363,5.251232236255954,2.9584926620331387,0.0,4.174812901847917,5.843982659741532,2.5345402146568454,4.66382116100465,0.0,3.4841015671329956,1.7194541640317498,5.798981081292223,5.766169340586134,4.900169045413455,6.198860152869545,2.013270184716117,0.0,5.008465880606966,3.4605403771987375,1.1267370805705352,0.0,6.516270043480162,5.391410745000219,1.325907868429616,3.4440381925630192,1.7042910006134864,6.089434329657085,1.766138793353765,0.0,0.0,5.686821569613575,5.03938028064885,6.481322789215661,5.547146941659605,6.332272586788842,6.463204710799599,0.0,0.0,3.2524207930530444,5.059972539002004,6.3103150291126875,6.480822134142428,0.0,6.826997514183726,6.716120388603969,6.528960052694695,6.463882818701204,5.0956386553794735,6.201025558915867,0.0,5.123236322653523,2.851640070648418,1.784894851318243,0.0,5.2251736670408215,5.40203139785783,4.916007352526527,6.322277271492893,3.0484112365643425,4.857617292605268,5.70535965539684,0.0,3.5177151043113857,4.50113098832897,6.693127310196769,5.654778375664283,3.298510129323539,5.458938170764315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9988372240513927,0.0,0.0,0.0,0.0,0.0,0.0
SIBD,1.854057954454883,1.664390535010255,5.331423702364471,5.775705038477162,5.980513523028001,5.636346309424629,0.0,0.0,3.78063900857137,1.6101534500103225,5.196163809265155,1.2091219521975776,5.665594169205922,0.0,0.0,0.0,5.81714446786437,5.465813139327864,6.036989409528922,1.268726657994629,4.882721776157234,2.49842224812927,5.155465317443976,5.3369275870848805,0.0,6.469803888558094,6.368858428761459,5.327556066944838,5.790036256341492,2.965967291422743,5.955648083020907,5.230643586789282,5.347871875359779,5.344730017388312,6.0064169941965675,0.0,5.826768847426833,5.294495546218732,5.870369129317434,5.83098508495508,5.9412840501284805,6.023609909006695,5.793090186532489,4.947888166384588,0.0,0.0,5.5439777363104,1.7855968201172387,0.0,0.0,5.68784418110626,6.082135092971658,3.0651153527828066,1.7789266109945474,5.464785235279225,6.3683233127771475,1.5121861475238434,1.6774052344326604,0.0,5.27361388107749,5.197942416392339,6.343767125026095,5.29299619816,6.556084017170061,5.950335996693929,0.0,0.0,5.170490588782363,0.0,6.519001728009704,6.5853592022624765,6.826997514183726,5.348405678649453,6.742625015481377,6.780756957884802,6.366661726363268,6.291557247747186,5.848682506907051,0.0,5.116133885824828,5.681153124604051,5.552988124603001,4.743753285026223,5.215952215986855,5.705310807891519,4.281374709728996,2.8838472042592547,1.3148275573833896,4.421663457859132,5.43949135158685,0.0,0.0,2.716110378632134,6.504271708634093,5.104528557523664,3.1431870279235974,5.9716352560739905,0.0,1.227080412458529,0.0,2.720715346608459,0.0,1.4075721570491944,0.0,5.195019747600166,0.0,0.0,0.0,5.0675677672066435,0.0,1.4168066674362978,0.0,4.286250973256277
SIBV,5.599819001115564,0.0,0.0,5.635199622231454,5.679411326105911,6.183059413277516,0.0,0.0,1.5009910196885439,0.0,0.0,0.0,1.4636450357011264,6.097155245294619,0.0,3.2358680790248453,0.0,5.633231289102312,6.797919625548954,5.080346619536479,4.926250956622672,5.36222055574008,5.617052130140344,5.281161005045657,6.4794584985461805,3.7084322100526776,5.602442770834904,6.009249827244144,5.0525230195746005,5.847148371832183,5.910903724215328,4.9138416596156995,4.986099271140428,5.640308033428721,6.023385440284506,1.6593021425457062,5.732547883031823,0.0,0.0,3.4288591781175124,4.380069423374977,6.501215465667627,6.352861330910947,5.1545514817108415,4.370230232424585,0.0,5.94131869728167,3.156251614727975,5.611542572127164,1.5052912812372263,5.8452878099379015,6.0578198499350755,1.1647181980061476,5.747233289509896,4.644082593812819,6.131844105147704,1.8707866493225913,1.5983948632274745,0.0,5.386998527157161,5.119439785804634,4.665008508761744,6.4912582491248765,6.666760061144437,6.351560608183796,0.0,1.4101496404594247,3.570793788718362,4.7606290729578085,6.375171032197348,6.386399433289458,6.716120388603969,6.742625015481377,6.385864849057981,6.8603714113190435,5.862237277799124,5.015000141575316,5.113516360123952,1.173712694568012,5.364238027848813,5.578195311903261,3.308646828938098,0.0,5.33928448795587,5.387568826711699,3.1644886194887523,3.588422592021708,5.443830205943455,5.38820724865744,5.226269854510156,0.0,5.608624075924939,3.167748590488371,6.85313202646212,6.289380921546068,5.182598160599276,6.418123244060705,0.0,0.0,0.0,0.0,1.2775029709020786,0.0,5.2999716550757485,0.0,1.409295568204558,0.0,5.098276263491834,0.0,3.3692282398852806,0.0,4.4694813633422825,0.0
SMBD,6.204749172781471,0.0,1.616021965134664,5.988888391275874,6.364900535249389,0.0,0.0,0.0,0.6343633289973145,0.0,0.8673533304426542,0.0,0.0,0.0,1.608258820825182,5.417159252984178,1.5125224190508917,1.2341435121485085,6.208969957753635,5.953546627186841,5.460987860623806,0.0,4.82269497909813,3.130127981666128,6.637950316298171,1.552351950952368,1.7393366809947877,6.400109422140633,6.698231583273906,5.584899355102024,6.110256259632261,3.096285693539573,4.876013970586015,5.406829734815797,6.106143625350508,0.0,5.886478934597679,0.0,3.7714351700223623,6.772389342412638,5.896166625874368,5.4877354898023825,5.4699898233358475,5.529819030811993,1.4500826727780545,2.9068961355415204,4.439909366072043,3.5034120229053833,4.653382073570854,1.4222339889613627,6.053219515545423,3.999326262591848,2.3778463027900725,6.282757177633837,4.208626117570673,5.579287760162143,1.1683833261066352,3.590202490606464,5.856429819324018,0.0,2.4881134948758894,6.169529004046514,6.817157601317703,0.0,5.274398990655588,6.176241760923314,0.0,1.5671893283519758,5.37464458301898,5.5926302626757005,6.778616709948371,6.528960052694695,6.780756957884802,6.8603714113190435,5.833211047147366,7.331539711619303,4.935440691201102,5.052206643371022,4.773845226255687,1.6846154756174174,5.862638948430297,1.7359678434620172,0.0,0.0,3.326178006448196,0.0,6.513017368681571,5.792392898984843,6.581702356103623,0.0,0.0,3.5298166660745056,0.0,6.509668704328699,3.2735528364366977,3.7120762774545057,5.770083063608632,5.9073905383411605,0.0,5.473916133765473,0.0,6.133226698242879,0.0,5.893014070173952,1.2841599978789522,6.3347165149370674,0.0,5.56662652751887,0.0,6.138632596545687,0.0,5.081876515596011,0.0
SMBV,6.587872200646383,6.348334376650037,1.7209742286851426,1.2144842254953958,5.246988199719583,0.0,1.9587392801972143,1.1977620223401524,6.1417808766262,0.0,1.9401984988481633,0.0,0.0,1.752143027434416,5.32043451140167,6.336906945692355,0.0,0.0,5.941603330733314,4.852256536081946,0.0,5.75020699545225,3.5338517405435845,5.556878650738079,0.0,6.360601538301677,6.894148258181153,7.0112069248124,6.406652223353206,0.0,5.554317748975653,5.307581166246858,0.0,2.995210407460554,5.595596194906077,5.8035249310041195,1.4084364272419545,0.0,5.817398248746245,6.965472262571932,5.37034778871399,5.006037068791615,5.3960638495195274,5.840154839377978,1.408091338098086,3.0047415827306043,3.0755504834849368,2.5576736357096324,1.4971205646114243,3.117486792558067,6.1080921687667304,1.5163344206752625,5.941199382129761,6.183834646720616,5.5466195086917205,5.211384524132768,1.620112668856998,5.459381191296306,0.0,5.780592788516759,5.606605098014454,5.447792464795246,5.532530867116789,5.35442165925497,6.705576560115677,0.0,0.0,6.198668705345596,5.753833318130385,5.733510084511153,5.338107813422858,6.463882818701204,6.366661726363268,5.862237277799124,7.331539711619303,5.237703169544491,5.402210559569781,5.767955585878801,0.0,5.280515227678556,5.207540694147567,5.9862783038507095,3.264162314549145,5.892615882088635,5.794139677314292,5.51525756188521,6.064482283589082,3.527808983691529,0.0,6.544300791184163,0.0,1.6408738905077331,1.781136197934619,6.435622657466806,5.4916390408344435,6.02474888577115,6.027028254988994,0.0,5.915577894866911,0.0,5.166233703968023,0.0,5.993672003865938,0.0,5.660640180263702,0.0,6.247574089793673,0.0,5.616897518960804,0.0,5.946590097885177,0.0,5.311906964243374
SMDD,0.0,0.0,0.0,3.9602772926597596,6.437105725841324,1.6886509934379565,0.0,0.0,1.3778463027900727,0.0,4.466352714829639,0.0,0.0,1.503515003402204,0.0,0.0,0.0,0.0,1.638993349106794,1.6934459410825224,5.1048204011387295,1.3512821422840842,1.5261366567770784,6.43792820386534,5.284599753229602,0.0,5.364514858451225,6.53374165345204,7.142027065730102,5.813370225424774,5.702818449432137,4.8001013469223395,5.838008437990422,0.0,5.588963443578777,0.0,6.502368162101976,1.730576797787619,0.0,2.929528967615894,6.623734687522511,1.3861208306984165,4.759682318973361,6.303737016693081,0.0,2.2593837501278813,1.3476563577977265,0.0,1.1448563013447328,2.882596562050774,7.144394846086563,6.412844778930797,0.0,2.7150447421204986,1.2564591086920462,7.023404269276391,1.4576373343233688,0.0,6.017614081845984,2.9534220391322634,5.133904915700975,6.8758275525097865,6.197285654350964,6.308371889880456,5.857151017785664,6.81447371337928,4.661948833032148,6.105069950822373,3.939231345504703,6.435422578116726,6.538246110394231,5.0956386553794735,6.291557247747186,5.015000141575316,4.935440691201102,5.402210559569781,6.001979280001113,7.2259446619253636,5.508726447456841,6.146982943235024,5.920331642516871,4.89385310851029,2.391488952962006,5.062220402878065,4.12191396601466,3.1151690125077542,6.27526835511452,3.0411444906963303,6.4513779786420615,1.1060211116542538,0.0,4.652958431329532,2.676709986815675,6.693222778171493,0.0,6.863648393118251,5.597808654511773,5.582562915125429,5.464522162239381,0.0,0.0,5.874407346954979,5.049355166495931,5.0522655271478705,0.0,5.935664477362612,1.2544759978543125,4.6893644324726855,0.0,3.451014126694614,0.0,1.3333333333333333,0.0
SMDV,0.0,0.0,1.2006866637759874,0.0,6.055340759993406,1.3616445249789055,3.0260923242515605,0.0,0.8673533304426542,1.185434166922429,0.0,0.0,5.198395503120985,0.0,1.4884609504828061,0.0,1.2006866637759874,5.663600485347467,6.15827832545601,1.318080836479775,4.881744287169675,5.125433761127675,1.5125224190508917,6.474354094445741,3.03270949862004,0.0,6.234275579470122,6.95368318403263,6.682566559195287,6.0681186669735645,3.3917835300097123,1.7155826712102134,4.241606869456316,5.651623870364381,5.824451258473779,0.0,6.217208156588128,4.187131756049552,0.0,4.347826262313976,6.689589645028693,3.3873891885534246,1.6629124250962668,6.3104158878683405,1.1060211116542538,0.0,1.7408708120191327,0.7670099985546605,0.0,1.2731813118472897,7.208674006383846,6.417071106390054,0.0,4.862572208765582,2.483416369439787,6.959809017793248,0.0,1.5361753445257313,5.415098259050624,5.762284339363812,5.673642821385461,6.793564459062046,6.286484448838432,6.168897069167745,6.002461593360639,5.927160844503533,5.3533464607909345,6.725524937826866,5.503924772572365,6.111335732624302,6.7681011251973615,6.201025558915867,5.848682506907051,5.113516360123952,5.052206643371022,5.767955585878801,7.2259446619253636,6.346621356339561,6.105542680884707,5.150617189762495,5.945266062344243,0.0,0.0,3.0387549847932207,5.63678550425085,3.9169327806527607,6.207396513740872,5.695673322991717,0.0,6.347237470037407,0.0,0.0,1.5238253012273146,6.427431706001092,5.077423336492483,6.792093985166317,5.639254664513008,5.35486077067914,5.223056015763036,0.0,0.0,4.6961069711533945,5.732083701995343,1.2157943233715398,3.90495310318974,0.0,5.044164945558841,0.0,4.595002279684585,0.0,3.0115214300629964,0.0,2.547817558828729
URAD,0.0,1.3924159454185412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8952735104259326,4.443267632117027,1.4434712577830637,0.7347066608853082,0.0,0.0,0.0,3.032997468533086,2.469955174532862,0.0,0.0,6.683001418426027,5.912124705035083,0.0,1.586807494474404,6.024681823706373,0.0,0.0,0.0,0.0,0.0,5.936568110245364,5.495734529909605,6.586474179950597,0.0,2.811341898785415,1.227080412458529,0.0,2.9123243512417267,0.0,0.0,0.0,4.929298200513787,1.6104098979556876,0.0,5.052666038600262,0.0,0.0,0.0,5.347308426386313,0.0,0.0,1.3820426785594127,5.191053046603457,0.0,5.671173879565111,0.0,6.528961352278105,0.0,6.522014937197004,3.570238776355456,4.585124916073957,0.0,6.422106749064813,0.0,5.870603416077555,6.4130589008809435,6.787708836985957,6.191061053533208,0.0,5.860162909011707,0.0,0.0,0.0,1.173712694568012,4.773845226255687,0.0,5.508726447456841,6.105542680884707,0.0,5.964230882686825,1.592475607463104,5.043870553385155,4.503752951241886,5.25729819211773,5.4581250543478435,5.113907372886971,1.4192261916230615,0.0,6.549440163801019,0.0,0.0,5.583062801746457,1.3067077754302414,5.5721108209892956,1.4989765493577385,1.4049479493492327,1.3243759511998996,6.649081935439767,0.0,6.299189602900614,1.3148275573833896,5.50253450514765,0.0,4.629907298741276,0.0,2.8286873053655834,0.0,1.5195695235110553,0.0,0.0,0.0,0.0,0.0
URAV,0.0,0.0,0.0,0.0,0.0,1.5163344206752625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.241950665935087,0.0,0.0,5.8066013955869735,6.661501069648719,4.897966318300516,0.0,6.184415082461,0.0,3.10024920415542,0.0,0.0,5.869870937950413,1.6586303788005976,0.0,6.223442691169219,5.020064469807276,0.0,5.081477290838056,0.0,0.0,0.0,3.930046431809307,4.7296793733806775,0.0,1.6389232280943788,0.0,5.752928530400726,0.0,3.0301283472285605,5.2889497357715785,5.090447767629391,0.0,5.7670713564927505,0.0,5.427584433731835,5.692339147697251,3.1680742854806083,6.54900006634892,0.0,5.459352121811528,5.080160578767056,6.356551301915523,2.994398913692119,6.021152226273153,0.0,6.45676741813384,6.374149165717715,6.763922509880762,6.492079256801817,1.1609578612029179,5.991938273044608,5.159123165324062,5.123236322653523,5.116133885824828,5.364238027848813,1.6846154756174174,5.280515227678556,6.146982943235024,5.150617189762495,5.964230882686825,1.2341435121485085,1.7778829188382337,0.0,0.0,0.0,1.4869659475855161,0.0,4.643260406453412,4.813826750983767,1.4808265896881494,6.231634603934803,0.0,0.0,0.0,5.237846068337305,0.0,1.773603575355876,0.0,0.0,6.592322315695445,0.9160626756687335,6.536277208066296,0.0,5.324736389125102,0.0,4.443833355208682,0.0,2.526929389488818,0.0,1.453909278672531,0.0,0.0,0.0,0.0
ADE,0.0,1.0606145293149243,0.0,5.77681507998125,5.772279110738627,5.742207887446327,0.0,0.0,0.0,0.0,2.265802016558794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.472935131097287,6.495987112080801,0.0,6.284761728863209,0.0,1.744298169718671,0.0,0.0,1.5484740897830307,6.285777602280564,6.0181011324106555,5.430659382904518,6.591178976431226,3.338658794835807,0.0,0.0,5.9883337993582755,0.0,0.0,4.7735584430803,0.0,0.0,6.460457021125582,0.0,5.153640167272712,5.030956146541106,3.4206721926521375,3.3886871281098667,0.0,2.8451824263922223,5.516940222126293,3.8295035865233538,5.2492769834563395,0.0,4.59493140874637,6.456206554836997,0.0,2.776425270745485,0.0,3.588174476358565,4.009041483435767,6.38336276911032,1.2294732740009036,6.398034557151694,2.6625554216420912,6.402645979325823,1.4813482653060255,0.0,6.673856045720979,0.0,6.252292934229533,6.5240277387709,5.2086007617348224,2.851640070648418,5.681153124604051,5.578195311903261,5.862638948430297,5.207540694147567,5.920331642516871,5.945266062344243,1.592475607463104,1.7778829188382337,6.647634294793647,0.0,1.7189708085666722,5.680888569542689,5.465032644166079,4.940332191393708,5.984927652659223,5.680036704634407,5.039608667067019,5.42566023393259,0.0,5.906250099660331,1.562806607334237,1.171957947903893,0.0,5.773112808236938,1.748372558359805,0.0,0.0,0.0,1.471211665732852,0.0,0.0,4.81201099231382,5.288880050509914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIM,6.731565671954918,5.486342967594975,1.3148275573833896,5.747692901827402,3.2920664531940584,3.294400828977517,5.798393190014724,6.933564928675971,6.246270597117079,2.7972887508121285,6.615242723759194,6.43585328430084,0.0,0.0,5.186867634690029,6.292627661172662,5.745709080391243,0.0,1.5126063650244248,3.0177747819832796,3.6008680259796595,5.5077630636767525,0.0,4.986111556558131,4.994946043313554,5.42807241660239,1.495807070453158,0.0,1.6047491985773068,1.6837175074824604,5.822684974699539,5.575401522039741,5.178604307150835,5.515471096401268,4.957722917477452,6.982683802101654,6.214434283373517,0.0,5.396753548440887,6.217297150456363,6.36674142611269,5.711134465018929,6.029309356516989,5.838721020919536,5.351174584323282,0.0,4.158362492095249,1.6967526843104388,0.0,0.0,0.0,0.0,6.069841742893765,1.787368439764591,1.7754452869762505,0.0,5.174624694609052,4.414947581887572,4.768796417693321,2.989432038348752,0.0,0.0,1.1728379799592958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.359837115540768,1.784894851318243,5.552988124603001,3.308646828938098,1.7359678434620172,5.9862783038507095,4.89385310851029,0.0,5.043870553385155,0.0,0.0,5.169023744828167,5.7397110760619405,6.592847935940721,6.155081243446889,6.205063920577904,0.0,0.0,4.798844893769798,1.857158634560648,0.0,4.752398619599336,6.1497167530205274,5.902121587973177,5.289507616462053,3.357627313622659,6.375952600073744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALA,0.0,6.476204189549665,0.0,1.1917292816425535,1.544892917392894,0.0,3.2913460451019603,5.559544546215595,0.0,5.93198878679567,6.57235705042189,6.843726121987554,0.0,0.0,4.97953397077774,0.0,3.667273866988653,0.0,0.0,0.0,5.0420865423816394,5.779460212799681,0.0,5.317851034155996,5.169112584752553,0.0,0.0,0.0,2.89587389864176,1.66403716259565,5.037373958396658,5.4723403620563005,5.095214502080878,0.0,2.240877974177937,5.914599099580009,0.0,4.40364033614262,0.0,0.0,3.38524841183694,0.0,5.088662165352113,5.76805516860442,1.572001114544933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6570919495793683,0.0,0.0,0.0,1.5561286388966666,0.0,5.142909232883523,5.495246678637886,0.0,1.1683833261066352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2134605490316157,0.0,4.743753285026223,0.0,0.0,3.264162314549145,2.391488952962006,0.0,4.503752951241886,0.0,1.7189708085666722,5.7397110760619405,0.0,5.5127016220660225,6.000029576539809,5.900015446268967,0.0,0.0,1.4942911945362514,0.0,0.0,1.9030899869919435,6.457040728635936,0.0,1.6577092845332329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
