Unnamed: 1,ADFL,ADFR,ADLL,ADLR,AFDL,AFDR,ALML,ALMR,ALNL,ALNR,AQR,ASEL,ASER,ASGL,ASGR,ASHL,ASHR,ASIL,ASIR,ASJL,ASJR,ASKL,ASKR,AUAL,AUAR,AVM,AWAL,AWAR,AWBL,AWBR,AWCL,AWCR,BAGL,BAGR,DVA,FLPL,FLPR,IL2DL,IL2DR,IL2L,IL2R,IL2VL,IL2VR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,PLNL,PLNR,SAADL,SAADR,SAAVL,SAAVR,SDQL,SDQR,URBL,URBR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,ADAL,ADAR,AIAL,AIAR,AIBL,AIBR,AINL,AINR,AIYL,AIYR,AIZL,AIZR,AVAL,AVAR,AVBL,AVBR,AVDL,AVDR,AVEL,AVER,BDUL,BDUR,DVC,PVCL,PVCR,PVPL,PVPR,PVR,PVT,RIAL,RIAR,RIBL,RIBR,RIFL,RIFR,RIGL,RIGR,RIH,RIML,RIMR,RIPL,RIPR,RIR,IL1DL,IL1DR,IL1L,IL1R,IL1VL,IL1VR,RIVL,RIVR,RMDDL,RMDDR,RMDL,RMDR,RMDVL,RMDVR,RMED,RMEL,RMER,RMEV,RMFL,RMFR,RMHL,RMHR,SIADL,SIADR,SIAVL,SIAVR,SIBDL,SIBDR,SIBVL,SIBVR,SMBDL,SMBDR,SMBVL,SMBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,ADEL,ADER,AIML,AIMR,ALA,AVFL,AVFR,AVHL,AVHR,AVJL,AVJR,AVKL,AVKR,AVL,CEPDL,CEPDR,CEPVL,CEPVR,HSNL,HSNR,PVWL_or_R_1,PVWL_or_R_2,PVWL_or_R_3,PVQL,PVQR,RICL,RICR,RID,RIS,RMGL,RMGR,BWM-DL01,BWM-DR01,BWM-VL01,BWM-VR01,BWM-DL02,BWM-DR02,BWM-VL02,BWM-VR02,BWM-DL03,BWM-DR03,BWM-VL03,BWM-VR03,BWM-DL04,BWM-DR04,BWM-VL04,BWM-VR04,BWM-DL05,BWM-DR05,BWM-VL05,BWM-VR05,BWM-DL06,BWM-DR06,BWM-VL06,BWM-VR06,BWM-DL07,BWM-DR07,BWM-VL07,BWM-VR07,BWM-DL08,BWM-DR08,BWM-VL08,BWM-VR08
RIAL,1215400,0,10000,0,8400,0,0,0,0,0,312000,0,522600,0,0,0,0,172800,0,0,0,0,0,1698400,0,0,2400,0,229000,0,66200,95200,0,3377000,134600,0,0,0,0,0,0,360800,0,4600,0,0,0,4200,0,0,0,374200,0,1323000,114200,0,166600,0,0,5527400,0,0,0,3800,0,319600,0,0,0,0,0,0,139200,2203300,0,5714800,0,1595200,461900,0,0,0,0,0,0,0,0,250000,0,0,15400,0,0,0,0,7970400,2223000,0,0,0,563900,0,2433600,528000,50200,0,0,1042800,0,0,393800,152400,0,0,1326800,226800,5264300,3527300,3431200,3919600,3965000,3890800,0,0,0,3900,158600,7000,0,0,1685800,550400,245900,2059700,0,25400,380200,25200,538200,0,606000,0,3577400,3185400,4921000,4624200,0,0,0,0,79600,0,0,0,0,0,0,0,0,0,0,0,0,0,956800,363800,1888000,132000,0,0,0,0,0,0,0,0,0,0,0,0,94200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30800,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0
RIAR,0,2604900,0,10400,0,13600,0,0,0,0,84100,239500,0,0,0,0,227600,0,188400,0,0,0,0,0,1697800,0,0,0,0,37600,0,0,2697400,0,193600,0,38900,0,0,0,80200,0,295500,0,0,0,0,2200,40600,0,0,0,416200,93300,1406400,0,785600,0,0,0,3544200,0,0,0,184600,0,371700,0,0,103400,0,166200,0,487000,2067200,912800,5353000,818700,1969800,0,0,0,0,260200,0,0,0,213400,0,0,0,0,0,0,7970400,0,0,1741200,0,168500,0,524400,3144800,0,861800,0,0,806600,0,0,238800,490800,0,0,640500,1565800,3634400,5238100,3853600,4674000,3967800,4138600,0,0,0,59200,500,353400,0,0,379600,1356200,1452600,397800,108100,197400,26500,504300,172400,479400,70400,485400,3225200,3442600,4315800,3753800,0,0,0,0,0,10300,0,0,0,0,0,0,0,0,0,0,0,0,43200,970200,10800,1493400,0,0,0,0,0,0,0,0,0,0,142200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39600,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0
RIBL,353400,0,0,0,82600,0,0,0,0,0,0,0,140700,0,0,0,0,293800,0,65300,0,1000,0,5640400,344400,0,0,0,396000,0,554600,0,1303600,4967600,22600,0,0,100200,0,660000,0,240800,0,2021200,0,339400,0,841600,0,0,0,0,176000,0,0,0,0,61900,0,13800,0,1189700,0,1358600,0,0,0,0,0,0,1230200,31500,1022400,3767400,0,2647800,0,212000,138000,288000,529200,73400,255400,647200,3450200,0,0,2949600,0,0,0,0,0,456600,2223000,0,0,474000,0,0,297500,0,732200,1512300,352300,0,0,1400,84100,0,0,0,54200,0,50700,0,7100,0,0,273000,31200,0,1666400,1903400,0,1295200,79000,0,0,0,141200,0,0,0,533400,0,404800,272700,21400,0,0,0,186200,1041400,31600,1858800,2300,0,53400,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,250400,256400,0,504800,0,0,0,0,0,0,0,0,0,0,856600,2297900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIBR,0,359600,0,0,0,274000,0,0,0,0,0,0,8000,0,0,0,0,0,142800,0,86600,0,0,0,6554200,0,0,3600,0,367600,0,378600,4679400,1244300,112100,0,0,0,183000,0,665600,0,124000,228200,2077000,0,378300,0,614800,0,0,0,26100,0,0,0,0,0,18100,0,38400,0,1000300,0,1498400,0,0,0,0,532800,0,2008600,440000,0,3507000,0,2167600,0,619400,556600,234000,257600,0,2708000,439700,0,0,2536700,0,0,0,0,0,291200,0,1741200,474000,0,0,0,0,307000,1001000,514500,2370800,0,0,233600,0,239300,0,355600,0,0,0,85800,0,23200,465400,0,0,0,1146800,0,1695000,1398200,60200,10800,0,0,43200,312000,0,176900,4400,698400,214200,338400,0,0,0,0,843700,320800,1040800,137400,0,11700,0,632800,0,0,0,0,0,0,0,0,0,0,0,0,258200,208200,0,155500,0,1307600,0,0,0,0,0,0,0,0,0,1077100,1967600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIFL,1113000,0,0,0,28500,0,30200,0,0,0,0,112500,0,0,0,4175100,0,0,0,0,0,144800,0,0,0,81800,587600,0,1504200,0,0,0,0,0,0,0,0,68400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82200,0,0,0,70600,0,0,0,0,0,1439300,0,1680100,0,110600,0,0,0,157900,0,0,19800,88100,0,2208600,18800,0,380100,49500,0,2717000,0,0,0,0,1821600,600,0,0,0,0,0,0,0,174300,0,0,131400,2931100,0,667600,0,17400,43200,0,91000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199700,0,0,0,0,0,90200,0,0,0,0,0,445300,0,0,197000,1211200,310800,1291400,375000,1811200,0,0,0,114800,0,124000,0,0,0,206000,1326300,101200,456800,0,0,0,0,0,893500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIFR,1800,1737800,0,0,0,7100,0,23400,0,0,0,0,82800,0,0,0,3806600,0,0,0,0,0,0,0,0,279600,0,963500,40000,920400,0,0,0,0,47400,186000,94400,0,42300,0,0,0,0,0,0,0,0,0,0,0,0,77600,0,0,0,0,145600,0,0,0,16800,0,39800,0,0,0,1585000,0,1650800,66000,335000,0,0,0,371000,66300,226900,0,32600,98000,2329600,0,0,0,116800,103500,3665400,0,28300,157500,19800,1672200,0,0,0,168500,0,0,174300,0,0,0,0,0,3155700,0,494900,54100,0,92600,0,58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500,0,1000,0,0,0,17000,0,510800,0,0,0,0,0,96000,0,0,0,59000,0,438200,0,557000,174800,386700,331000,2572100,118700,0,0,0,0,79600,0,138200,0,0,64600,55700,1953300,0,548300,2000,0,0,0,0,1180400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIGL,0,0,0,0,0,0,0,0,635600,0,332600,0,0,0,0,0,0,0,0,0,0,0,0,8200,23800,0,0,0,0,0,0,0,4600,1260900,97500,0,0,443200,0,46600,0,734000,0,1618900,0,360000,0,564800,0,0,0,674400,41400,0,153600,0,0,0,0,1224400,0,49400,0,434600,0,0,0,0,0,174900,1985300,0,33100,196100,0,2609100,378100,0,356600,0,1517800,0,407200,536000,877300,0,0,2240200,4400,0,1447000,0,0,2023300,563900,0,297500,0,0,0,0,1635400,169300,771600,123400,0,0,1459500,129800,0,0,0,48000,0,0,136000,0,0,0,0,0,0,92400,289200,0,967800,2584600,102200,0,947200,765800,0,419400,0,0,0,297100,0,968800,173400,725800,115400,0,0,19300,10400,0,0,40200,0,755100,2079200,213400,0,0,0,0,0,70100,0,0,2534200,2197000,13600,0,0,0,0,0,0,0,0,0,0,0,0,0,1145600,0,59600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIGR,0,0,0,0,0,0,0,0,0,818200,137900,0,0,0,0,0,0,0,0,0,0,0,0,0,188600,0,0,0,0,0,0,0,1512800,0,73000,0,0,0,540800,0,13400,0,581800,0,1403400,0,394200,0,512200,0,591600,114600,1723000,356200,0,0,0,0,0,0,904300,0,199600,0,456200,0,0,0,0,2115800,86300,0,0,227600,98200,56400,3098400,119200,0,694000,0,476200,129600,387200,718700,0,0,3307000,0,0,0,1100800,0,1222900,0,524400,0,307000,0,0,1635400,0,220800,314600,560100,0,0,793300,0,5300,0,0,0,0,448100,0,0,0,0,0,0,0,125600,0,276200,381400,59000,3576800,591200,0,140000,555300,0,72900,0,0,0,638000,190400,449600,2500,1255900,0,0,51800,27200,0,0,0,140800,1785700,679400,0,16800,0,0,0,77400,0,0,0,2326500,740000,1823700,0,0,0,283000,0,0,0,0,0,0,0,0,0,881600,947300,0,93000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIH,311800,149000,0,0,183000,13800,0,0,0,0,0,107200,220100,600,0,870000,85500,70200,0,0,0,0,0,181400,77500,0,363200,0,15400,0,121600,316800,151000,610100,289800,0,14800,1421600,1075200,1646800,1627600,798200,509100,120000,12200,1294800,1140000,2230000,2061400,0,0,0,0,0,0,0,0,0,0,2239200,1292800,1474800,2131800,1729000,1352000,0,0,427600,0,0,52300,0,322000,1373800,2394900,1757300,3458400,0,1000,384300,393200,90600,0,49200,79100,0,0,2084000,0,0,0,0,0,165600,2433600,3144800,732200,1001000,131400,0,169300,220800,0,392400,236900,1850800,1927200,2251400,1800,0,0,0,792200,541800,0,0,8000,0,0,0,0,0,1815600,1735600,1520200,2860600,58000,0,0,0,0,0,0,0,184600,151600,11000,8500,8400,0,276200,16900,0,0,28200,0,520600,125200,374600,365800,0,0,147200,64800,0,11600,1000,199600,0,0,18600,28800,160400,288500,1285400,644200,2994500,1491200,0,0,0,0,0,47400,0,0,0,817800,1187200,367800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIML,207800,0,0,0,0,0,0,0,0,479400,0,0,0,0,0,88000,0,9900,0,0,0,23000,0,296800,0,39600,0,0,0,0,387400,0,473600,0,416600,234300,0,0,0,0,0,19400,0,15600,48900,0,0,0,0,0,60200,2780400,2782700,1538400,4229000,486300,558600,0,0,0,0,97100,0,74800,0,3336200,0,0,0,312000,3739500,0,127800,325600,55600,3787900,5500,1372500,3860600,1617200,2258100,79000,264600,584200,512400,93800,0,551400,0,0,28200,0,0,18300,528000,0,1512300,514500,2931100,0,771600,314600,392400,0,1281800,120100,0,0,0,0,0,0,0,0,707700,48900,0,0,1695000,6548100,26400,0,347000,0,0,846400,2572800,482200,0,10000,842800,84000,1010000,2200,742700,498400,878600,189000,9400,110000,207300,0,2092400,3828400,2557600,2395800,0,0,0,0,0,0,0,0,0,0,0,0,879000,0,32300,826600,1489300,29300,0,102000,0,2000,0,0,0,0,0,0,0,341000,1882000,24800,2794000,0,374000,0,0,0,0,0,0,0,120200,0,0,0,0,0,49200,0,293600,0,0,0,0,0,273200,0,170400,0,0,0,0,0,2700,0,7200
RIMR,0,0,0,0,0,124400,0,0,150700,0,0,0,0,0,0,0,96800,0,91000,0,0,0,0,59700,364800,8100,0,0,0,0,0,235200,142600,13400,275600,183800,102000,0,0,0,0,0,0,1200,127900,0,0,0,0,100100,0,2965800,3310800,3559700,2212400,320700,971800,0,0,0,0,0,0,0,0,178000,3032700,0,19400,4793200,192800,379600,0,0,258400,0,3467700,2478000,1077500,900600,1888800,329600,128600,1485700,1398200,0,215100,1200,0,0,0,47100,0,143000,50200,861800,352300,2370800,0,3155700,123400,560100,236900,1281800,0,0,0,0,0,0,0,0,0,0,463600,922600,0,0,6317600,804200,20600,0,311000,0,0,455200,1801300,1702800,0,0,201600,692000,0,199300,323800,1400800,71600,547400,0,80400,0,144400,3384600,3182600,2247600,2366100,0,0,0,0,0,0,0,0,0,0,0,470000,0,431600,0,2389600,2613600,55800,118200,0,41000,0,0,0,0,307900,74600,0,0,303200,0,0,2195500,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,43400,0,381000,0,0,0,0,0,235600,0,116500,0,0,0,0,0,0,0,0,0
RIPL,710300,0,79400,0,0,0,255000,0,0,0,0,288000,0,0,0,2367600,0,0,0,175300,0,2578600,0,0,0,0,1536400,0,503600,0,0,0,0,0,0,0,0,2168800,0,13500,0,1393500,0,0,0,61000,0,784700,0,0,0,0,0,0,0,231000,0,6500,0,0,0,0,0,0,0,455800,0,1085600,0,357700,0,0,0,0,0,0,0,29100,0,1250400,0,600,40000,0,0,1535200,0,0,0,0,17200,0,2216400,0,0,0,0,0,667600,0,0,0,1850800,120100,0,0,0,0,1444600,0,0,0,1181200,0,0,0,5800,0,0,0,0,60600,317100,1392600,520800,284500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64500,0,23600,0,0,0,1914200,0,1905600,0,0,0,3800,0,0,1512700,3249200,382800,242500,514300,935400,0,0,0,31000,0,230700,0,0,0,219800,250600,422200,2250000,0,1100,50000,17800,0,12800,0,389100,0,10600,0,212200,0,11800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIPR,0,267600,0,302400,0,28000,0,476400,0,0,36000,0,175100,0,59000,21500,2337400,0,0,0,508000,0,1819200,0,0,0,0,1617600,0,152600,0,0,0,0,0,0,0,0,3291000,0,172000,0,1561100,0,0,0,938200,0,461600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358200,0,1325200,0,97800,0,0,0,0,0,11400,0,50000,150800,1316300,23000,148100,0,0,58000,2055600,0,0,15600,0,17200,1209200,0,0,0,0,0,0,494900,0,0,1927200,0,0,0,0,0,0,1187200,0,0,0,1497800,0,0,4400,2500,0,0,0,30200,273200,485400,881400,237000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,1633500,0,1865000,0,0,0,261000,0,945400,378200,1088900,227600,1627800,427700,0,0,0,0,190800,0,277600,0,0,82500,800,199500,0,2200700,122400,17700,0,0,0,341800,0,4600,0,12200,0,30200,0,86700,0,0,0,0,0,12200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIR,1328300,1928400,0,0,96300,531900,0,0,0,0,2155600,592200,600600,0,0,18000,0,0,0,0,0,0,0,321200,288200,0,218200,241200,180600,0,769800,542600,1007200,844900,2175200,0,0,0,0,732200,622200,31200,0,0,0,0,0,113400,1600,0,0,990000,5100,0,0,171300,179200,0,0,1799600,1580200,0,0,144800,74400,0,0,89600,210200,336800,223900,0,0,1469200,1597300,1844600,1612300,659300,608200,0,0,0,0,1050800,653400,0,0,820300,1500,0,1060600,1411300,0,165000,1042800,806600,1400,233600,17400,54100,1459500,793300,2251400,0,0,0,0,0,0,0,0,0,0,0,497000,1014900,36400,19900,0,0,0,0,0,0,0,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97000,17800,0,0,0,40600,0,0,0,0,0,166800,7600,0,0,0,0,2259600,2384800,6000,0,101400,0,122200,0,0,0,0,0,0,0,0,0,0,0,0,0,44800,148800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL1DL,0,0,13000,0,2400,0,0,0,0,0,0,0,18800,0,0,0,0,77300,0,48600,0,60500,0,151300,0,0,27200,0,0,0,0,85000,40600,200,0,0,0,2954600,0,104100,0,0,0,2509300,74800,2727600,0,0,0,0,0,0,0,0,0,0,0,692300,0,0,0,2009200,0,0,0,0,0,0,0,0,0,67300,114400,0,0,0,0,0,0,0,0,0,73000,0,0,17500,0,0,0,0,0,0,432300,27000,0,0,84100,0,43200,0,129800,0,1800,0,0,1444600,0,0,0,13800,217200,0,224800,0,0,0,0,355700,0,0,5562300,0,510000,1859100,0,343400,0,32800,0,1422000,0,0,0,0,0,0,0,0,0,276100,0,0,0,465900,147700,21200,1406100,0,0,0,12000,0,39800,0,82200,66200,0,100300,0,0,0,0,82800,0,1092400,0,0,0,0,0,176100,0,12800,5800,0,0,0,0,5400,0,0,389600,0,0,0,231000,0,0,0,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL1DR,0,0,0,109600,0,0,0,0,0,0,0,24800,10100,0,0,0,0,0,64800,0,18700,0,76700,0,85400,0,0,0,0,0,44000,70800,0,65800,0,0,0,0,2846600,0,0,0,0,0,1894500,0,3022000,0,0,0,0,0,0,0,0,0,0,0,471800,0,0,0,2008100,0,0,0,0,0,0,0,0,92500,72300,0,0,0,0,0,0,0,0,74500,0,0,0,0,58400,8000,0,0,0,0,409100,71800,0,0,0,239300,0,92600,0,5300,0,0,0,0,1187200,0,13800,0,0,381500,0,319800,0,0,243400,0,0,0,0,5123000,606100,0,1905900,170600,0,0,897400,0,0,0,0,0,0,0,0,0,294400,0,0,0,494600,0,0,183800,0,1339600,0,63500,0,0,0,13200,60400,0,0,0,0,0,0,3200,0,92200,0,646400,0,0,0,0,147100,71400,43300,0,0,0,0,0,1000,0,0,0,270900,0,0,0,127400,0,0,0,93600,0,0,0,150400,0,0,0,54700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL1L,0,0,0,0,19100,0,253700,0,0,0,0,0,99000,0,0,0,0,44300,0,121000,0,0,0,0,0,0,5000,0,0,0,0,20800,6000,0,0,0,0,0,0,2565400,0,0,0,2340900,0,0,0,0,0,0,0,0,0,15600,0,92300,0,2699600,0,189200,0,0,0,0,0,9600,0,0,0,0,0,0,12000,0,0,0,0,12400,0,0,0,0,0,329700,187600,23800,0,0,0,0,0,0,0,0,393800,238800,0,0,91000,0,0,0,0,0,0,0,0,0,217200,0,0,0,498200,0,504000,0,3096800,138700,1030800,2346600,2096800,448200,0,1096100,0,0,0,460300,0,3197200,0,0,140600,0,192200,0,0,0,0,0,356400,0,0,3400,133600,0,0,0,405900,0,1379000,0,33200,0,135800,0,0,0,0,0,0,0,0,0,49400,0,140000,0,0,0,105600,0,0,0,0,761200,415600,0,518600,0,0,0,0,0,0,3700,0,122400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL1R,0,0,0,105400,0,134400,0,0,0,59200,0,124000,0,0,0,0,0,0,207100,0,24500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2687900,0,0,0,1195800,0,0,0,0,0,0,1000,0,0,20200,0,0,0,2516400,0,317200,0,0,0,0,0,0,0,0,0,0,91400,0,0,58200,0,0,0,0,0,0,0,0,127000,422600,0,66100,0,0,0,0,0,0,0,152400,490800,0,355600,0,58400,0,0,0,0,0,0,0,0,0,381500,0,0,0,474800,0,428400,463000,2164600,2388400,876700,866600,2594600,0,0,632800,140600,216100,0,3897500,0,0,0,0,184000,0,3900,47900,25900,0,0,0,476400,0,0,0,602200,0,0,0,8800,0,1170200,0,0,313200,0,0,0,0,0,0,0,0,0,0,135400,0,216400,0,0,51600,28600,0,0,0,340200,641400,0,492300,0,113400,0,0,0,0,0,81100,0,135000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL1VL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93200,0,0,0,0,164100,0,1797200,0,1986000,0,0,0,1977600,0,0,0,0,0,0,0,0,0,352800,0,0,0,0,0,1120600,0,80000,0,0,0,0,13100,0,0,0,0,0,0,0,25100,0,0,0,0,0,0,0,0,111400,0,0,0,0,634500,103700,0,0,54200,0,0,0,48000,0,792200,0,0,1181200,0,0,224800,0,498200,0,0,12400,0,0,4666400,0,0,0,0,317000,208000,1444200,0,513600,0,0,0,1024200,63000,0,73200,0,108000,0,86200,0,0,0,30000,0,102600,0,0,289800,0,0,1288000,0,0,0,0,0,0,0,0,0,0,0,0,27000,24400,129200,0,0,1928500,0,0,0,0,0,0,0,0,0,76300,0,44000,0,0,0,0,482400,0,0,0,226900,0,0,0,68800,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
IL1VR,0,0,0,0,0,0,0,0,0,0,62200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64000,0,0,0,0,0,157400,0,2493400,0,1811600,0,0,0,2165200,0,0,0,0,0,0,0,0,0,514800,0,0,0,0,0,1979800,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,16500,68400,0,0,62400,0,0,0,31600,0,0,0,0,336300,130000,0,0,0,0,0,0,0,0,541800,0,0,0,1497800,0,0,319800,0,474800,12400,0,0,0,0,4886300,0,0,135800,0,214200,0,1375600,997200,65200,0,1358800,0,0,64000,0,72900,0,134300,71500,77500,0,300,0,108400,1900,204300,65000,0,0,6400,0,473300,0,0,0,0,0,0,0,0,0,0,0,600,14200,48200,0,0,643400,2314200,0,0,0,0,0,0,0,11600,0,0,0,0,0,0,0,0,456800,0,0,0,160800,0,0,0,115400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIVL,0,0,0,0,28400,0,0,0,0,117000,0,0,117200,0,0,0,0,18800,0,0,0,0,0,329400,0,0,16600,0,0,0,0,27600,136700,27000,35300,100200,311000,229400,114200,222000,0,0,0,8600,0,0,0,0,0,0,195400,322600,3323400,648300,125100,320600,2218600,0,0,0,0,0,70900,0,3000,113800,116400,0,0,1079600,0,0,108700,0,0,0,0,459600,300600,25500,216800,87700,0,154600,0,0,0,139100,0,0,0,0,81300,346200,1326800,640500,50700,0,0,0,0,448100,0,707700,463600,0,0,497000,0,0,504000,0,0,0,0,3584200,121800,1371400,1466600,0,525200,0,155100,0,0,487800,36400,745800,2800,849200,24000,46000,0,1755500,725500,154600,0,2000,209100,715200,0,74200,0,4260600,2345200,482400,0,0,0,0,499600,797400,0,0,0,0,0,90800,0,126200,0,461200,340200,215800,94200,157500,0,127800,0,0,0,0,0,0,0,797600,791500,135000,1055200,0,97000,0,0,0,0,0,0,0,0,0,0,12200,10400,0,0,0,41100,7600,0,5200,381600,0,0,0,0,7500,3000,66600,378100,0,0,0,6200
RIVR,0,0,0,0,0,73700,0,0,381000,100,106800,121400,0,0,0,0,0,0,0,0,0,0,0,0,283800,0,0,0,0,0,0,0,105000,153200,106200,0,0,241000,87500,0,280600,0,0,0,0,0,0,35400,0,223300,0,3210800,0,223000,1158000,285400,1199400,0,74600,0,0,48300,48600,0,0,149300,95200,0,0,0,586000,93800,90000,0,34300,0,0,91400,682400,518900,283200,73500,76400,0,166200,0,0,579200,0,26400,0,0,438600,674200,226800,1565800,0,85800,0,0,136000,0,0,48900,922600,0,0,1014900,0,0,0,428400,0,0,3584200,0,989800,0,221400,1522000,0,625400,177000,0,0,510800,1653300,0,786200,7600,15600,30500,1505400,0,700100,714200,1400,0,258200,113600,165800,0,4749400,7000,150800,3747000,0,0,12800,0,637400,1030700,0,0,0,0,0,0,479400,0,78200,188700,710300,239800,0,0,82800,0,0,0,20800,0,0,0,0,498600,40000,0,72600,112200,0,0,0,0,0,0,0,0,0,0,0,169200,0,0,0,0,0,0,0,67500,7000,0,0,11100,0,0,0,764400,0,0,0,0,0
RMDDL,0,0,0,0,0,0,0,300,0,124900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,2510700,196600,344800,1929000,352400,0,0,0,866000,0,0,0,0,213800,0,375900,0,0,0,168200,1520400,0,0,10800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25400,591200,0,0,0,0,0,0,0,0,0,5264300,3634400,7100,0,0,0,0,0,8000,0,0,5800,4400,36400,0,243400,3096800,463000,4666400,0,121800,989800,0,1169800,653900,954100,395200,10300200,411200,144200,120000,1061800,45300,0,109900,616400,684700,245200,0,198000,182800,0,825000,554300,2719800,135900,0,191400,538200,0,0,701400,0,1322000,394800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208000,42200,869600,1695800,0,0,0,0,0,0,0,0,1200,308200,0,0,0,1359200,38900,922900,306700,0,23500,591800,423000,7400,139500,750400,11900,0,0,1043400,21200,0,304800,1285100,99200,0,0,93800,0,0,0,208800,106100,0,0,0,0,0
RMDDR,0,0,0,0,0,0,214300,0,225300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43000,0,0,0,0,37300,245800,2724100,1646300,256100,0,366900,0,0,0,599000,0,0,19000,0,389800,0,0,0,117800,0,0,2210400,7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486900,0,0,0,0,0,0,0,0,0,0,3527300,5238100,0,23200,0,0,0,0,0,0,0,0,2500,19900,355700,0,138700,2164600,0,4886300,1371400,0,1169800,0,1465200,576600,10846000,246400,530800,0,170000,1006300,11400,291000,373400,430600,219400,767000,176000,0,0,56800,1048000,801900,295800,2864200,166100,2500,0,534200,1377300,0,1305200,0,0,300600,0,0,0,0,0,0,0,0,0,0,0,0,0,83600,958100,104000,0,1205800,0,0,140200,0,0,0,0,436000,5800,0,3400,1378800,300,1365800,92000,0,224600,770800,0,900,234100,1660600,247000,0,240400,1129400,0,0,23000,1234000,239800,0,51200,239400,0,0,500,193000,100000,0,36000,0,0,0,0
