Unnamed: 1,ADFL,ADFR,ADLL,ADLR,AFDL,AFDR,ALML,ALMR,ALNL,ALNR,AQR,ASEL,ASER,ASGL,ASGR,ASHL,ASHR,ASIL,ASIR,ASJL,ASJR,ASKL,ASKR,AUAL,AUAR,AVM,AWAL,AWAR,AWBL,AWBR,AWCL,AWCR,BAGL,BAGR,DVA,FLPL,FLPR,IL2DL,IL2DR,IL2L,IL2R,IL2VL,IL2VR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,PLNL,PLNR,SAADL,SAADR,SAAVL,SAAVR,SDQL,SDQR,URBL,URBR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,ADAL,ADAR,AIAL,AIAR,AIBL,AIBR,AINL,AINR,AIYL,AIYR,AIZL,AIZR,AVAL,AVAR,AVBL,AVBR,AVDL,AVDR,AVEL,AVER,BDUL,BDUR,DVC,PVCL,PVCR,PVPL,PVPR,PVR,PVT,RIAL,RIAR,RIBL,RIBR,RIFL,RIFR,RIGL,RIGR,RIH,RIML,RIMR,RIPL,RIPR,RIR,IL1DL,IL1DR,IL1L,IL1R,IL1VL,IL1VR,RIVL,RIVR,RMDDL,RMDDR,RMDL,RMDR,RMDVL,RMDVR,RMED,RMEL,RMER,RMEV,RMFL,RMFR,RMHL,RMHR,SIADL,SIADR,SIAVL,SIAVR,SIBDL,SIBDR,SIBVL,SIBVR,SMBDL,SMBDR,SMBVL,SMBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,ADEL,ADER,AIML,AIMR,ALA,AVFL,AVFR,AVHL,AVHR,AVJL,AVJR,AVKL,AVKR,AVL,CEPDL,CEPDR,CEPVL,CEPVR,HSNL,HSNR,PVWL_or_R_1,PVWL_or_R_2,PVWL_or_R_3,PVQL,PVQR,RICL,RICRa,RICRp,RID,RIS,RMGL,RMGR,BWM-DL01,BWM-DR01,BWM-VL01,BWM-VR01,BWM-DL02,BWM-DR02,BWM-VL02,BWM-VR02,BWM-DL03,BWM-DR03,BWM-VL03,BWM-VR03,BWM-DL04,BWM-DR04,BWM-VL04,BWM-VR04,BWM-DL05,BWM-DR05,BWM-VL05,BWM-VR05,BWM-DL06,BWM-DR06,BWM-VL06,BWM-VR06,BWM-DL07,BWM-DR07,BWM-VL07,BWM-VR07,BWM-DL08,BWM-DR08,BWM-VL08,BWM-VR08
RIBL,134400,0,0,0,61400,0,0,0,0,0,0,0,0,0,0,0,0,107400,0,44400,0,0,0,5158200,177800,0,0,0,370400,0,70200,0,541500,2699700,214600,0,0,0,0,474000,0,300,0,1700800,0,501100,0,600000,0,0,0,0,0,0,0,0,0,0,0,364300,0,648100,0,1339400,0,0,0,0,0,0,809200,1017400,1438800,2576600,0,1820200,0,688500,0,228300,241400,0,198200,334400,2642000,0,0,2720900,0,0,0,0,0,152200,1675600,0,0,358600,0,0,263200,0,927200,908400,366600,0,0,47600,79900,0,118800,0,0,0,75600,0,0,0,8400,153500,17000,0,992600,1047200,0,1173600,600,0,0,0,328900,0,157500,0,599600,0,271200,133600,23600,0,0,0,160200,942000,149000,990100,0,0,223300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316000,131200,0,396300,0,0,0,0,0,0,0,0,0,0,0,430700,3091000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIBR,0,267200,0,0,0,0,0,0,0,0,0,0,69400,0,0,0,2800,0,119700,0,218000,0,0,92300,4337600,0,0,46400,0,378200,72800,140300,2748400,869400,791400,0,0,0,1200,0,273400,0,130600,0,1626100,0,357600,0,783000,0,0,183800,0,0,0,0,0,0,0,0,100400,0,1408600,0,1193000,0,0,0,0,1340900,185600,943400,414200,0,3048300,50800,2124200,0,526200,458400,122100,142800,0,2245400,507800,0,0,1327200,0,0,0,0,0,538300,0,2592000,358600,0,0,0,0,257200,488800,56200,1021000,0,0,133800,0,6000,0,321800,0,0,0,30900,0,0,176700,0,0,55800,761800,0,728100,881100,0,6700,0,0,0,156600,0,74200,0,565200,194600,342800,0,73300,0,35400,1124600,136800,821600,53000,0,0,0,237600,0,0,0,0,0,0,0,0,0,0,0,0,15400,428600,0,107600,0,387000,0,0,0,0,0,0,0,0,0,0,862200,3565500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIFL,1269900,0,87800,0,0,0,142900,0,0,0,0,70900,0,0,0,4393600,0,0,0,0,0,75400,0,0,0,105100,982800,0,211800,0,0,0,0,0,108800,0,0,18900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142600,0,168800,0,0,0,10900,0,0,0,0,0,1261600,0,1940800,0,352700,0,0,0,91800,0,119900,0,24600,0,1396400,0,0,16000,111400,0,3536700,0,0,0,0,776400,0,0,0,107800,0,0,0,0,269400,0,0,0,4920800,0,382800,0,0,16900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,481300,0,0,0,0,0,145200,0,0,0,10100,0,567600,0,93600,350500,876000,622800,937400,245600,843800,0,0,0,129200,0,88600,0,0,0,458800,1083700,766800,40800,0,0,0,0,64800,0,1060600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIFR,98400,883600,0,35000,0,6100,0,220400,0,0,124200,0,28200,0,0,175400,3785700,0,0,0,0,0,0,70200,0,75200,14700,3277800,38600,1121500,0,0,0,0,421100,0,0,0,22600,0,258200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376600,0,0,0,0,0,0,0,0,0,1441800,0,1448800,54300,323400,0,0,0,161800,65400,198200,0,0,391800,1100200,0,0,0,132200,116800,3188400,0,56000,75400,622800,3502400,0,0,0,59000,0,0,269400,0,0,0,0,0,2968200,11400,0,314700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502000,0,0,0,0,0,71200,0,0,0,0,12800,623800,0,812600,194800,2560600,771000,946500,752200,0,0,0,0,98000,0,24900,0,0,53600,104000,1293400,0,109300,57200,0,0,0,0,0,957800,0,0,0,0,0,0,0,0,0,0,0,0,0,76000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIGL,0,0,0,0,0,0,0,0,1078800,0,325500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2070400,0,121000,10500,512600,0,0,0,312800,0,1837800,0,539200,0,614900,0,980600,0,291000,305800,31600,226800,32000,0,0,0,475600,0,108200,0,404400,0,0,0,0,0,72200,2199800,0,0,50600,37200,2457400,570300,0,137400,0,231300,0,224300,342400,30800,0,0,4124300,0,0,957400,0,0,1979400,417600,0,263200,0,0,0,0,1311800,479200,331700,196000,0,0,1503000,160800,0,0,0,117800,0,0,313700,0,0,0,0,0,0,17200,245200,0,746000,3076400,131400,0,1019300,1097200,0,0,0,0,0,257400,0,461400,0,1121800,0,0,0,1200,0,0,0,151800,0,198400,518000,0,0,0,0,0,0,10600,0,0,517800,1909500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465200,508400,76100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIGR,0,0,0,0,0,0,0,0,0,970000,430300,0,0,0,0,0,0,0,0,0,0,0,0,0,16800,0,0,0,0,0,0,0,1529600,117400,98600,0,19700,0,612000,0,0,0,433400,0,1981600,0,358600,0,474700,0,713000,230600,1677100,121600,0,72800,0,0,0,0,520100,0,217200,0,691600,0,0,0,0,1596800,221200,38200,0,44900,84400,426900,4051300,0,0,778400,0,603500,522000,1029300,354400,0,0,3498200,0,0,0,713400,0,1993800,0,289400,0,257200,0,0,1311800,0,313600,657800,625100,0,0,615300,0,91600,0,0,0,0,401200,0,0,0,0,0,0,0,245000,0,133700,657000,226600,2725800,1612300,0,0,0,0,0,0,0,0,12600,69100,1430200,208000,214000,0,7200,47200,0,0,0,0,162200,95300,553600,0,0,0,0,0,0,0,0,0,2372200,373500,1295000,0,0,0,0,0,0,0,0,0,0,0,0,0,128600,1586500,133600,0,185800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIH,41800,57200,0,0,7200,0,0,0,0,0,0,0,22000,0,0,127400,0,0,0,0,0,0,0,300800,0,725600,0,0,0,0,0,254900,736400,288600,421000,76800,9300,1452200,1186800,2000600,2102400,807800,593900,0,72800,1791600,1264300,2361000,2334800,0,0,15400,0,0,0,0,0,0,0,1361900,1410800,1688800,1308500,1089000,1906700,0,0,0,0,0,0,248400,194000,2044000,1716200,2265500,2350200,0,0,403200,0,25400,0,16800,283100,0,0,1510200,111200,0,0,0,0,6600,1893400,1607400,927200,488800,0,0,479200,313600,0,361600,214200,1479400,2142000,3401100,109000,0,0,0,616600,841400,0,0,0,0,0,0,0,63200,1222800,942800,1463900,2023000,0,0,0,0,209600,0,0,0,68200,136500,0,40700,6700,0,248400,38000,0,0,0,0,249400,334800,115300,32800,0,0,0,0,0,0,0,63200,0,0,133100,0,0,3300,1481500,385800,1669100,2446000,0,0,0,0,0,0,0,277800,0,0,0,1124200,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIML,64800,0,0,0,0,0,0,0,0,350200,0,0,0,0,0,128800,0,0,0,0,0,0,0,238300,0,368200,0,0,0,0,52500,0,0,277800,78600,258000,20900,0,0,0,0,98600,0,5700,21400,0,0,0,0,0,473700,3315400,3526000,2973200,3408000,23500,149900,0,0,0,0,93500,0,22800,0,4233600,0,4000,0,893800,3772400,0,85800,941600,0,3881600,0,1041300,3155700,1658200,886400,357600,337000,817600,903200,266200,0,10200,58400,0,62500,0,0,17200,1036200,0,908400,56200,4920800,0,331700,657800,361600,0,386600,0,0,0,0,0,0,0,0,0,742700,139000,0,0,2075000,4403100,0,0,0,0,0,202300,1318200,247800,46200,0,912300,0,923200,0,964000,259600,370800,77000,366100,0,14300,0,2047400,3005500,2170300,2040500,0,0,5900,0,0,5800,0,0,0,0,0,0,206600,0,52100,1557500,773600,23600,0,13600,0,140400,0,0,0,0,0,0,0,198400,233200,621400,11400,1432000,10000,95400,0,0,0,0,0,0,0,0,0,0,0,0,0,122300,0,268500,0,0,0,0,0,228200,0,171200,0,0,0,0,0,0,0,37000
RIMR,0,175800,0,0,0,0,0,0,242800,0,20100,0,0,0,0,0,385700,0,35400,0,0,0,0,0,321000,177400,0,0,0,0,0,75800,0,0,2068200,0,542000,0,0,0,0,0,94500,19200,0,0,0,0,0,270600,0,3077400,2880000,4928400,1933600,0,279600,0,0,0,60300,0,82600,0,0,33800,903200,0,0,2717000,300100,46000,0,88000,505000,0,3266400,3192400,720600,745400,1126000,292500,161800,1332500,1037800,0,343000,4500,27400,2400,0,273400,0,26600,0,705600,366600,1021000,0,2968200,196000,625100,214200,386600,0,0,0,0,0,0,0,0,0,0,285800,865600,0,0,4296600,1846900,12800,23000,207500,0,0,351800,369800,2667200,0,0,19800,814000,0,369800,3600,1041200,56000,606800,0,83200,0,17300,2324700,1638100,1655400,2776300,0,0,0,52200,0,0,0,0,0,0,9000,665800,0,307800,0,1097900,2090800,0,51400,0,114200,0,0,0,0,203200,0,0,0,786000,470200,91900,0,1941600,224400,0,0,0,0,0,0,0,0,0,0,0,0,0,140400,0,321500,0,0,0,0,0,213200,0,253900,0,0,0,0,0,0,0,24600,0
RIPL,142500,0,54000,0,0,0,213600,0,0,0,0,0,0,0,0,1739100,62400,0,0,13600,0,1293000,20700,0,0,63000,823600,0,241600,0,0,0,0,0,64100,48600,0,2353600,0,9600,0,1193800,0,0,0,587900,0,448200,0,0,0,0,0,0,0,0,29600,0,0,0,0,0,0,84100,0,0,0,897600,0,210700,0,0,0,0,0,9200,0,60100,0,745900,188400,0,145700,0,0,1751000,0,0,5800,0,0,0,551200,0,0,0,0,0,382800,11400,0,0,1479400,0,0,0,4300,0,1457300,0,0,0,1346500,0,0,0,11200,6800,0,0,1700,0,224700,2184300,230600,214200,0,0,0,0,0,0,198800,0,0,0,0,409600,0,0,0,0,0,0,0,0,1705000,0,1663200,0,0,0,36100,0,0,1236300,1398000,241000,0,163800,1285000,0,0,0,18700,0,611200,0,0,0,508500,41800,581100,3261800,0,11800,0,113800,0,0,13800,0,4400,0,716100,0,0,0,254000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIPR,0,149000,0,90400,0,4400,0,348400,0,0,0,0,381000,0,0,0,1694800,0,0,0,54400,0,1435400,0,0,70500,0,956800,0,23600,0,0,0,0,0,0,0,0,2452800,0,138500,0,1188900,0,0,0,587000,0,524700,0,0,0,0,0,0,0,0,0,56600,0,169400,0,0,0,45000,0,12800,0,768300,0,313600,0,0,0,6200,0,0,0,0,102400,1139100,0,46600,0,0,248600,1726400,0,0,0,0,0,1257800,0,0,0,0,0,0,0,0,0,2142000,0,0,4300,0,0,0,1278700,0,0,0,1581800,0,0,0,0,0,0,200,0,342000,158300,2472000,218500,0,0,0,0,9800,0,0,0,34400,0,0,0,0,0,0,0,0,0,0,0,0,1551600,0,1592900,0,0,9200,47200,0,1447200,1097800,0,218200,841800,873400,0,0,0,0,153500,0,270400,0,0,400400,181900,9600,0,2250000,0,40000,0,0,0,0,28400,0,0,0,0,0,0,0,20200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIR,914100,1935200,0,0,354000,117600,0,0,0,0,1184600,604800,938300,0,0,0,398100,0,0,0,0,0,0,618900,247800,0,276600,170200,0,50000,360400,373800,1163600,1046000,2463400,0,0,0,0,1133200,1073900,121300,36700,0,0,0,0,94800,132600,0,0,0,220800,0,0,249000,62400,0,0,1056500,1290000,0,0,102600,106700,0,52500,41800,131000,4900,472000,0,0,1183200,1991700,2055200,2292800,79000,655000,6000,22400,0,299600,0,246200,0,0,23600,77800,482400,829600,363400,0,181000,834000,829700,47600,133800,0,314700,1503000,615300,3401100,0,0,0,0,0,0,0,0,0,0,0,768200,496600,0,261600,0,0,0,0,0,0,0,578800,0,0,0,0,0,0,0,0,0,107700,0,62400,14200,673700,244800,498400,0,0,0,0,0,0,0,0,0,348600,44500,0,0,0,0,1601200,1772800,358200,0,0,0,838100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL1DL,0,0,119700,0,0,0,0,0,0,0,0,0,21600,0,0,0,0,71200,0,25400,0,0,0,113900,0,0,0,0,0,0,0,104400,131400,0,0,0,0,2821700,0,0,0,0,0,2776200,124200,2822600,0,0,0,0,0,0,0,0,0,0,0,624600,0,0,0,1767300,0,0,0,0,0,0,0,0,0,67400,70800,0,0,0,0,0,0,0,0,0,104700,0,0,19400,0,74300,0,0,0,0,707400,80400,0,0,79900,0,16900,0,160800,0,109000,0,0,1457300,0,0,0,25800,361600,0,471000,0,0,0,0,252300,0,0,5449900,0,460200,1601600,0,156800,0,0,0,905600,0,0,0,0,0,0,0,0,0,458300,0,0,0,725700,91700,0,1605200,0,389800,0,0,0,10000,0,114300,87000,0,93400,0,0,0,0,0,82500,619100,0,0,0,0,0,170900,89600,0,0,0,0,0,0,0,141000,0,0,431000,0,0,0,304400,0,0,0,8300,0,0,0,0,0,0,0,79500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL1DR,0,0,0,150000,0,0,0,0,0,0,0,16700,0,0,0,0,0,0,39400,0,35400,0,0,0,163400,0,0,0,0,0,6100,52700,0,102600,0,0,0,0,2482800,0,122500,0,0,0,2840600,0,2600100,0,0,0,0,0,42200,0,0,0,0,0,836000,0,89700,0,1824500,0,0,0,0,0,13200,3200,0,81600,95400,0,0,0,1900,0,0,0,0,88000,0,0,0,0,7200,52000,0,0,0,0,675800,55800,0,0,0,6000,0,0,0,91600,0,0,0,0,1278700,0,25800,0,0,557900,0,225700,0,0,73200,0,0,0,0,5615400,866300,0,1937400,400600,0,0,1038700,0,0,0,0,0,0,0,0,0,400500,0,0,0,457800,0,0,99600,0,2523600,0,147000,0,3300,0,83000,125500,0,79000,0,54800,0,500,0,59000,85900,0,493500,0,0,0,0,130200,35600,0,0,0,0,0,0,0,200400,0,0,0,389800,0,0,0,214000,0,0,0,49900,0,0,0,8200,0,0,0,15200,0,0,0,0,0,0,0,4500,0,0,0,0,0,0
IL1L,0,0,219800,0,3000,0,161800,0,0,0,0,0,10800,0,0,0,0,152000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1938200,0,0,0,1748700,0,0,0,0,0,0,0,0,443400,0,0,32200,0,2427600,0,865500,0,0,0,0,0,0,0,0,0,0,58600,0,104800,0,0,0,0,0,0,0,0,200,0,208800,17900,0,0,0,0,0,0,0,0,0,426600,165600,118800,0,0,0,0,0,0,0,0,0,0,0,361600,0,0,0,301800,0,30400,0,2171800,534400,1175200,2124400,1765000,934600,0,3200,0,0,0,492700,0,3083800,0,0,150100,0,135300,0,367300,139800,0,0,323600,0,0,0,0,0,3300,0,5600,0,1025200,0,0,0,144000,0,0,0,0,0,0,0,0,0,240200,0,81000,0,0,0,92400,0,0,0,0,796100,398200,1072300,0,388600,102100,0,32200,0,0,0,50600,0,151000,0,0,0,0,0,0,0,17200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL1R,0,0,0,205400,0,81800,0,0,0,0,0,0,0,0,0,0,0,0,109100,0,125600,0,0,0,0,0,0,0,0,0,134400,0,0,0,0,0,0,0,0,0,2074300,0,0,0,1659600,0,0,0,0,0,0,3900,0,0,39300,0,179200,0,2435000,0,880200,0,0,0,0,0,0,0,0,0,0,94800,0,0,0,0,0,0,0,0,0,0,0,75200,109400,0,0,0,0,0,0,0,0,0,425600,507200,0,321800,0,0,0,0,0,0,0,0,0,0,0,557900,0,0,0,139600,0,245600,623200,2550800,1972200,818600,926800,1727300,0,0,0,0,595100,0,2628700,0,0,0,0,404000,0,37000,0,0,0,0,0,305400,0,0,0,381900,0,141000,0,2700,0,1224300,0,0,54400,0,194000,0,0,0,0,0,0,0,0,194400,0,192200,0,0,276700,0,0,0,0,405600,807400,593800,0,268200,0,431800,0,0,0,0,0,48200,0,151400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL1VL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92200,0,0,0,0,177800,0,1900200,0,3832000,61200,0,0,1525600,0,0,0,64400,0,0,0,0,0,1028100,0,0,0,0,0,1535400,0,42700,0,0,0,0,78200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71800,0,0,0,0,0,154000,0,0,0,0,0,0,117800,0,616600,0,0,1346500,0,0,471000,0,301800,0,0,26500,0,0,5228000,0,0,0,0,392300,255000,1610200,0,464000,3200,0,28400,614500,0,0,54800,0,102400,0,41400,0,97100,0,268400,0,70800,0,0,311800,325000,0,1298300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254100,0,0,0,0,0,0,0,0,105800,104300,0,0,0,0,0,0,0,466200,0,0,0,156400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL1VR,0,0,0,0,0,0,0,0,0,0,59300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180100,0,0,0,0,0,54000,0,1873500,64400,3535000,0,0,0,1471400,0,0,0,0,0,0,0,0,0,404000,0,0,0,0,0,1662900,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,25700,0,0,194400,0,0,0,0,0,0,0,0,0,841400,0,0,0,1581800,0,0,225700,0,139600,26500,0,0,0,0,5409200,0,0,428200,0,157900,282200,1365000,516600,0,0,1306200,0,0,83600,0,60800,0,38800,10400,29000,0,0,0,421800,0,10800,287300,0,0,75000,0,1486200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571500,0,0,0,0,0,0,0,0,41300,5600,0,0,0,0,0,0,0,580700,0,0,0,261200,0,0,0,66600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIVL,0,0,0,0,71800,0,0,0,0,264600,0,0,46600,0,0,0,0,400,0,0,0,0,0,377600,0,0,0,0,0,0,0,0,174400,96000,0,0,141900,82800,6400,271200,0,0,0,0,0,0,0,0,0,0,633500,105200,2875000,549800,252700,97200,1376100,0,0,0,0,80400,66700,0,0,173900,65700,0,0,200000,300500,0,104600,0,0,0,0,922600,0,195000,263300,60300,3600,261000,91400,0,0,208400,0,0,0,0,156600,477000,1084800,577000,75600,0,0,0,0,401200,0,742700,285800,0,0,768200,0,0,30400,0,0,0,0,2934400,0,858400,1758000,14800,847800,0,73100,0,0,0,0,1194500,180300,1150700,0,52200,0,1691400,840200,390100,0,29500,112300,313800,3000,21800,21600,3635400,2484200,159800,0,0,0,0,301500,1444900,0,0,0,0,0,102600,0,115800,0,590600,465600,316300,37300,54400,0,146800,0,0,0,0,0,0,0,1071200,825100,811900,421300,445600,0,137200,0,0,0,0,0,0,0,0,0,0,38800,77000,0,0,0,85500,0,0,0,250000,0,0,0,28600,0,0,281500,524800,0,0,0,10300
RIVR,0,0,0,0,0,47400,0,0,600,22500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428900,0,0,0,0,0,46700,0,94800,394400,0,4400,33300,226500,181800,0,257400,0,0,0,0,0,0,0,0,727100,0,2609600,0,242600,1362300,562300,3263200,0,129000,0,91200,64800,0,0,0,312800,198600,0,0,0,1154000,84100,0,0,0,0,0,180400,448600,29800,0,0,82900,66400,131700,0,0,0,0,40400,0,0,0,295000,567000,1136300,0,30900,0,0,313700,0,0,139000,865600,0,0,496600,0,0,0,245600,0,0,2934400,0,1033800,0,0,1374100,38600,560600,79600,0,0,0,897200,185600,739100,48000,131800,0,1288100,0,654200,209300,77400,0,803000,378000,156400,0,2733200,0,223600,2515400,0,0,0,0,44400,1807000,0,0,0,0,0,0,57200,0,21500,242100,514800,636200,90900,41600,243800,0,0,0,0,0,0,0,0,619200,293000,774400,127000,119200,28200,0,0,0,0,0,0,0,0,0,0,0,19800,0,0,0,2000,0,0,0,71200,0,0,0,61500,0,0,0,449800,0,0,0,125400,0
RMDDL,0,0,0,0,0,0,0,155700,0,248000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000,0,0,10400,0,2071300,186200,279200,1571000,259600,0,0,0,787100,0,0,0,0,0,0,392600,0,0,0,215600,1693200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521000,0,0,0,0,0,0,0,0,0,5507800,3653000,0,0,0,0,0,0,0,0,0,11200,0,0,0,73200,2171800,623200,5228000,0,0,1033800,0,1771300,822200,1284700,507400,9522400,976200,229100,0,983800,199000,7400,311800,174600,937100,291800,0,240300,90400,0,749800,793600,3618800,41000,59700,0,1113400,800,0,812800,33200,1535000,574600,0,0,405000,0,0,0,0,0,0,0,0,0,0,0,0,0,1058000,1360800,0,0,0,0,0,0,0,0,92300,416200,0,0,17400,0,1239800,125800,830000,180300,0,0,798800,282200,24400,267800,1345200,111200,0,0,1185300,8100,0,87400,439900,59400,0,0,128700,0,0,0,31600,0,0,0,0,0,0
RMDDR,0,0,0,0,0,0,0,0,30800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136600,0,44400,0,0,55800,368100,2795200,1705800,313400,0,331000,0,0,0,741600,0,0,0,0,124400,0,47800,0,428200,0,0,1500400,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571700,0,0,0,0,0,0,0,0,0,0,2792800,5685700,0,0,0,0,0,0,0,0,0,6800,0,261600,252300,0,534400,2550800,0,5409200,858400,0,1771300,0,1307600,866100,10084100,347400,556000,1300,57400,1910700,1800,364800,205700,627400,270700,731700,211000,0,0,126600,643700,687200,252400,3393600,244600,0,0,1136000,1206800,0,1659800,93200,28100,484400,0,0,3300,0,0,0,0,0,0,0,0,0,0,442600,1540400,11500,0,1709000,0,0,0,0,0,0,0,198600,0,36200,0,382400,1859800,0,1235400,69200,0,130800,1071000,0,5300,250000,1510500,167600,0,10300,2116900,0,0,800,782400,0,0,63700,70900,0,0,0,83100,0,0,0,0,0,0,0
RMDL,0,0,0,0,0,0,0,0,6600,427800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113300,367800,0,0,0,0,0,121300,10900,0,56000,0,0,0,874200,539000,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522100,0,0,0,33200,0,0,0,0,134800,37000,3258300,4375400,8400,176700,0,0,0,0,0,2075000,4296600,0,0,0,0,0,1175200,1972200,0,0,1758000,0,822200,1307600,0,4629600,1141200,1201200,0,959000,1026900,0,3088100,3417800,1860800,2542800,655000,550500,0,968800,81100,1584800,52300,2026100,0,0,7800,0,808200,497900,660000,142000,0,0,0,0,167300,470200,0,0,0,0,0,0,0,0,0,2688400,911400,0,768800,131200,2311700,105000,0,0,186000,0,0,0,0,170500,41000,4700,0,2002800,1396600,2475300,0,0,0,0,308400,266300,196000,186000,0,0,0,0,132000,596900,379000,740300,0,0,0,0,143600,176500,394200,370700,0,6300,0,0,0,0,310400,27200
RMDR,0,0,0,0,0,0,0,1700,232200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506200,0,0,0,4600,0,202500,0,0,67800,4400,18200,0,12100,788800,1148200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540600,0,0,0,0,0,0,0,85200,404600,4404400,4410000,153500,0,0,0,0,0,0,4403100,1846900,0,0,0,0,0,2124400,818600,0,0,14800,1374100,1284700,866100,4629600,0,1220800,1384300,0,1263400,1074400,0,3091500,2778000,2498800,1798700,561200,729300,1306200,0,1789400,56800,1576800,407200,0,0,92200,188100,149400,464000,222200,489200,0,0,0,0,407400,500200,0,0,0,0,0,0,0,0,0,1049400,2756200,0,80400,612400,173400,1775800,0,0,0,0,0,0,0,20400,33500,20000,0,2067200,3096900,1599000,0,0,0,0,173100,163400,153000,286000,0,0,0,0,873200,164900,635600,78000,0,0,0,0,66400,23200,103000,58000,0,0,0,0,36900,0,128800,48200
